"Date Time, GMT-05:00","Temp, °C","Lluvia, mm","Total acumulativo: Lluvia, mm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
2025/01/04 03:46:29,-0.213,,,,,,
2025/01/04 03:51:29,-0.213,,,,,,
2025/01/04 03:56:29,-0.213,,,,,,
2025/01/04 04:01:29,-0.213,,,,,,
2025/01/04 04:06:29,-0.213,,,,,,
2025/01/04 04:11:29,-0.213,,,,,,
2025/01/04 04:16:29,-0.213,,,,,,
2025/01/04 04:21:29,-0.213,,,,,,
2025/01/04 04:26:29,-0.213,,,,,,
2025/01/04 04:31:29,-0.213,,,,,,
2025/01/04 04:36:29,-0.102,,,,,,
2025/01/04 04:41:29,-0.102,,,,,,
2025/01/04 04:46:29,-0.102,,,,,,
2025/01/04 04:51:29,-0.102,,,,,,
2025/01/04 04:56:29,-0.102,,,,,,
2025/01/04 05:01:29,-0.102,,,,,,
2025/01/04 05:06:29,-0.102,,,,,,
2025/01/04 05:11:29,-0.213,,,,,,
2025/01/04 05:16:29,-0.213,,,,,,
2025/01/04 05:21:29,-0.325,,,,,,
2025/01/04 05:26:29,-0.325,,,,,,
2025/01/04 05:31:29,-0.437,,,,,,
2025/01/04 05:36:29,-0.437,,,,,,
2025/01/04 05:41:29,-0.437,,,,,,
2025/01/04 05:46:29,-0.325,,,,,,
2025/01/04 05:51:29,-0.325,,,,,,
2025/01/04 05:56:29,-0.213,,,,,,
2025/01/04 06:01:29,-0.325,,,,,,
2025/01/04 06:06:29,-0.325,,,,,,
2025/01/04 06:11:29,-0.662,,,,,,
2025/01/04 06:16:29,-0.662,,,,,,
2025/01/04 06:21:29,-0.662,,,,,,
2025/01/04 06:26:29,-0.437,,,,,,
2025/01/04 06:31:29,-0.325,,,,,,
2025/01/04 06:36:29,-0.213,,,,,,
2025/01/04 06:41:29,-0.102,,,,,,
2025/01/04 06:46:29,0.010,,,,,,
2025/01/04 06:51:29,0.121,,,,,,
2025/01/04 06:56:01,,22.8,,,,,
2025/01/04 06:56:29,0.232,,,,,,
2025/01/04 07:01:29,0.343,,,,,,
2025/01/04 07:03:53,,23.0,,,,,
2025/01/04 07:06:29,0.563,,,,,,
2025/01/04 07:11:29,0.563,,,,,,
2025/01/04 07:12:55,,23.2,,,,,
2025/01/04 07:16:29,0.674,,,,,,
2025/01/04 07:21:29,0.674,,,,,,
2025/01/04 07:24:10,,23.4,,,,,
2025/01/04 07:26:29,0.893,,,,,,
2025/01/04 07:31:29,1.003,,,,,,
2025/01/04 07:36:29,1.003,,,,,,
2025/01/04 07:37:57,,23.6,,,,,
2025/01/04 07:41:29,0.893,,,,,,
2025/01/04 07:46:29,0.893,,,,,,
2025/01/04 07:51:29,1.003,,,,,,
2025/01/04 07:56:29,1.003,,,,,,
2025/01/04 08:01:29,1.221,,,,,,
2025/01/04 08:06:29,1.439,,,,,,
2025/01/04 08:09:59,,23.8,,,,,
2025/01/04 08:11:29,1.548,,,,,,
2025/01/04 08:13:40,,24.0,,,,,
2025/01/04 08:16:29,1.764,,,,,,
2025/01/04 08:16:54,,24.2,,,,,
2025/01/04 08:20:02,,24.4,,,,,
2025/01/04 08:21:29,1.980,,,,,,
2025/01/04 08:23:16,,24.6,,,,,
2025/01/04 08:25:49,,24.8,,,,,
2025/01/04 08:26:29,2.195,,,,,,
2025/01/04 08:28:23,,25.0,,,,,
2025/01/04 08:30:35,,25.2,,,,,
2025/01/04 08:31:29,2.517,,,,,,
2025/01/04 08:33:04,,25.4,,,,,
2025/01/04 08:35:12,,25.6,,,,,
2025/01/04 08:36:29,2.517,,,,,,
2025/01/04 08:38:24,,25.8,,,,,
2025/01/04 08:41:07,,26.0,,,,,
2025/01/04 08:41:29,2.517,,,,,,
2025/01/04 08:44:43,,26.2,,,,,
2025/01/04 08:46:29,2.624,,,,,,
2025/01/04 08:48:25,,26.4,,,,,
2025/01/04 08:51:29,2.730,,,,,,
2025/01/04 08:53:52,,26.6,,,,,
2025/01/04 08:56:29,2.837,,,,,,
2025/01/04 09:01:29,2.943,,,,,,
2025/01/04 09:06:29,3.155,,,,,,
2025/01/04 09:11:29,3.049,,,,,,
2025/01/04 09:16:29,2.837,,,,,,
2025/01/04 09:21:29,2.837,,,,,,
2025/01/04 09:26:29,2.837,,,,,,
2025/01/04 09:31:29,2.837,,,,,,
2025/01/04 09:36:29,2.943,,,,,,
2025/01/04 09:41:29,2.943,,,,,,
2025/01/04 09:46:29,3.049,,,,,,
2025/01/04 09:51:29,2.943,,,,,,
2025/01/04 09:56:29,3.049,,,,,,
2025/01/04 10:01:29,3.261,,,,,,
2025/01/04 10:06:29,3.367,,,,,,
2025/01/04 10:11:29,3.367,,,,,,
2025/01/04 10:16:29,3.472,,,,,,
2025/01/04 10:21:29,3.578,,,,,,
2025/01/04 10:26:29,3.578,,,,,,
2025/01/04 10:31:29,3.788,,,,,,
2025/01/04 10:36:29,3.893,,,,,,
2025/01/04 10:41:29,4.102,,,,,,
2025/01/04 10:46:29,4.311,,,,,,
2025/01/04 10:51:29,4.519,,,,,,
2025/01/04 10:56:29,4.623,,,,,,
2025/01/04 11:01:29,4.831,,,,,,
2025/01/04 11:06:29,4.727,,,,,,
2025/01/04 11:11:29,5.037,,,,,,
2025/01/04 11:16:29,5.244,,,,,,
2025/01/04 11:21:29,5.141,,,,,,
2025/01/04 11:26:29,5.347,,,,,,
2025/01/04 11:31:29,5.347,,,,,,
2025/01/04 11:36:29,5.450,,,,,,
2025/01/04 11:41:29,5.347,,,,,,
2025/01/04 11:46:29,4.831,,,,,,
2025/01/04 11:51:29,4.623,,,,,,
2025/01/04 11:56:29,4.207,,,,,,
2025/01/04 12:01:29,4.727,,,,,,
2025/01/04 12:06:29,5.037,,,,,,
2025/01/04 12:11:29,4.934,,,,,,
2025/01/04 12:16:29,4.934,,,,,,
2025/01/04 12:21:29,4.727,,,,,,
2025/01/04 12:26:29,4.415,,,,,,
2025/01/04 12:31:29,4.102,,,,,,
2025/01/04 12:36:29,3.788,,,,,,
2025/01/04 12:41:07,,26.8,,,,,
2025/01/04 12:41:29,3.261,,,,,,
2025/01/04 12:45:55,,27.0,,,,,
2025/01/04 12:46:29,2.837,,,,,,
2025/01/04 12:50:35,,27.2,,,,,
2025/01/04 12:51:29,2.517,,,,,,
2025/01/04 12:56:29,1.548,,,,,,
2025/01/04 13:01:29,1.112,,,,,,
2025/01/04 13:06:29,0.784,,,,,,
2025/01/04 13:11:29,0.674,,,,,,
2025/01/04 13:16:29,0.674,,,,,,
2025/01/04 13:21:28,,27.4,,,,,
2025/01/04 13:21:29,0.784,,,,,,
2025/01/04 13:26:29,0.893,,,,,,
2025/01/04 13:31:29,1.112,,,,,,
2025/01/04 13:33:30,,27.6,,,,,
2025/01/04 13:36:29,1.221,,,,,,
2025/01/04 13:37:35,,27.8,,,,,
2025/01/04 13:41:22,,28.0,,,,,
2025/01/04 13:41:29,1.221,,,,,,
2025/01/04 13:46:29,1.330,28.2,,,,,
2025/01/04 13:51:29,1.439,,,,,,
2025/01/04 13:52:14,,28.4,,,,,
2025/01/04 13:56:29,1.439,,,,,,
2025/01/04 13:58:54,,28.6,,,,,
2025/01/04 14:01:29,1.439,,,,,,
2025/01/04 14:05:00,,28.8,,,,,
2025/01/04 14:06:29,1.439,,,,,,
2025/01/04 14:10:41,,29.0,,,,,
2025/01/04 14:11:29,1.439,,,,,,
2025/01/04 14:16:29,1.439,,,,,,
2025/01/04 14:21:02,,29.2,,,,,
2025/01/04 14:21:29,1.439,,,,,,
2025/01/04 14:26:29,1.439,,,,,,
2025/01/04 14:28:15,,29.4,,,,,
2025/01/04 14:31:29,1.656,,,,,,
2025/01/04 14:34:46,,29.6,,,,,
2025/01/04 14:36:29,1.872,,,,,,
2025/01/04 14:41:29,1.764,,,,,,
2025/01/04 14:44:22,,29.8,,,,,
2025/01/04 14:46:29,1.980,,,,,,
2025/01/04 14:51:29,2.088,,,,,,
2025/01/04 14:56:29,1.764,,,,,,
2025/01/04 15:01:29,1.548,,,,,,
2025/01/04 15:06:29,1.330,,,,,,
2025/01/04 15:11:29,1.221,,,,,,
2025/01/04 15:16:29,1.112,,,,,,
2025/01/04 15:21:29,1.221,,,,,,
2025/01/04 15:26:29,1.439,,,,,,
2025/01/04 15:31:29,1.439,,,,,,
2025/01/04 15:36:29,1.330,,,,,,
2025/01/04 15:41:29,1.221,,,,,,
2025/01/04 15:46:29,1.330,,,,,,
2025/01/04 15:51:29,1.330,,,,,,
2025/01/04 15:56:29,1.548,,,,,,
2025/01/04 16:01:29,1.548,,,,,,
2025/01/04 16:06:29,1.656,,,,,,
2025/01/04 16:11:29,1.656,,,,,,
2025/01/04 16:16:29,1.656,,,,,,
2025/01/04 16:21:29,1.656,,,,,,
2025/01/04 16:26:29,1.548,,,,,,
2025/01/04 16:31:29,1.330,,,,,,
2025/01/04 16:36:29,1.330,,,,,,
2025/01/04 16:41:29,1.439,,,,,,
2025/01/04 16:46:29,1.439,,,,,,
2025/01/04 16:51:29,1.439,,,,,,
2025/01/04 16:56:29,1.330,,,,,,
2025/01/04 17:01:29,1.221,,,,,,
2025/01/04 17:06:29,1.221,,,,,,
2025/01/04 17:11:29,1.548,,,,,,
2025/01/04 17:16:29,1.548,,,,,,
2025/01/04 17:21:29,1.439,,,,,,
2025/01/04 17:26:29,1.439,,,,,,
2025/01/04 17:31:29,1.330,,,,,,
2025/01/04 17:36:29,1.221,,,,,,
2025/01/04 17:41:29,1.003,,,,,,
2025/01/04 17:46:29,1.112,,,,,,
2025/01/04 17:51:29,1.221,,,,,,
2025/01/04 17:56:29,1.439,,,,,,
2025/01/04 18:01:29,1.548,,,,,,
2025/01/04 18:06:29,1.656,,,,,,
2025/01/04 18:11:29,1.548,,,,,,
2025/01/04 18:16:29,1.439,,,,,,
2025/01/04 18:21:29,1.439,,,,,,
2025/01/04 18:26:29,1.439,,,,,,
2025/01/04 18:31:29,1.439,,,,,,
2025/01/04 18:36:29,1.439,,,,,,
2025/01/04 18:41:29,1.439,,,,,,
2025/01/04 18:46:29,1.330,,,,,,
2025/01/04 18:51:29,1.330,,,,,,
2025/01/04 18:56:29,1.330,,,,,,
2025/01/04 19:01:29,1.330,,,,,,
2025/01/04 19:06:29,1.221,,,,,,
2025/01/04 19:11:29,1.112,,,,,,
2025/01/04 19:16:29,1.112,,,,,,
2025/01/04 19:21:29,0.784,,,,,,
2025/01/04 19:26:29,0.674,,,,,,
2025/01/04 19:31:29,0.453,,,,,,
2025/01/04 19:36:29,0.453,,,,,,
2025/01/04 19:41:29,0.232,,,,,,
2025/01/04 19:46:29,0.232,,,,,,
2025/01/04 19:51:29,0.232,,,,,,
2025/01/04 19:56:29,0.121,,,,,,
2025/01/04 20:01:29,0.121,,,,,,
2025/01/04 20:06:29,0.121,,,,,,
2025/01/04 20:11:29,0.010,,,,,,
2025/01/04 20:16:29,0.010,,,,,,
2025/01/04 20:21:29,0.010,,,,,,
2025/01/04 20:26:29,-0.102,,,,,,
2025/01/04 20:31:29,-0.102,,,,,,
2025/01/04 20:36:29,-0.102,,,,,,
2025/01/04 20:41:29,-0.102,,,,,,
2025/01/04 20:46:29,-0.102,,,,,,
2025/01/04 20:51:29,-0.102,,,,,,
2025/01/04 20:56:29,-0.213,,,,,,
2025/01/04 21:01:29,-0.213,,,,,,
2025/01/04 21:06:29,-0.325,,,,,,
2025/01/04 21:11:29,-0.325,,,,,,
2025/01/04 21:16:29,-0.325,,,,,,
2025/01/04 21:21:29,-0.325,,,,,,
2025/01/04 21:26:29,-0.325,,,,,,
2025/01/04 21:31:29,-0.325,,,,,,
2025/01/04 21:36:29,-0.325,,,,,,
2025/01/04 21:41:29,-0.213,,,,,,
2025/01/04 21:46:29,-0.213,,,,,,
2025/01/04 21:51:29,-0.325,,,,,,
2025/01/04 21:56:29,-0.213,,,,,,
2025/01/04 22:01:29,-0.325,,,,,,
2025/01/04 22:06:29,-0.325,,,,,,
2025/01/04 22:11:29,-0.325,,,,,,
2025/01/04 22:16:29,-0.437,,,,,,
2025/01/04 22:21:29,-0.437,,,,,,
2025/01/04 22:26:29,-0.325,,,,,,
2025/01/04 22:31:29,-0.213,,,,,,
2025/01/04 22:36:29,0.010,,,,,,
2025/01/04 22:41:29,0.232,,,,,,
2025/01/04 22:46:29,0.343,,,,,,
2025/01/04 22:51:29,0.453,,,,,,
2025/01/04 22:56:29,0.563,,,,,,
2025/01/04 23:01:29,0.563,,,,,,
2025/01/04 23:06:29,0.674,,,,,,
2025/01/04 23:11:29,0.674,,,,,,
2025/01/04 23:16:29,0.674,,,,,,
2025/01/04 23:21:29,0.784,,,,,,
2025/01/04 23:26:29,0.784,,,,,,
2025/01/04 23:31:29,0.893,,,,,,
2025/01/04 23:36:29,1.003,,,,,,
2025/01/04 23:41:29,1.112,,,,,,
2025/01/04 23:46:29,1.112,,,,,,
2025/01/04 23:51:29,1.003,,,,,,
2025/01/04 23:56:29,0.893,,,,,,
2025/01/05 00:00:00,,,0.2,,,,
2025/01/05 00:01:29,0.893,,,,,,
2025/01/05 00:06:29,0.893,,,,,,
2025/01/05 00:11:29,0.893,,,,,,
2025/01/05 00:16:29,1.003,,,,,,
2025/01/05 00:21:29,1.003,,,,,,
2025/01/05 00:26:29,0.893,,,,,,
2025/01/05 00:31:29,0.893,,,,,,
2025/01/05 00:36:29,0.893,,,,,,
2025/01/05 00:41:29,0.893,,,,,,
2025/01/05 00:46:29,0.784,,,,,,
2025/01/05 00:51:29,0.784,,,,,,
2025/01/05 00:56:29,0.784,,,,,,
2025/01/05 01:01:29,0.893,,,,,,
2025/01/05 01:06:29,0.784,,,,,,
2025/01/05 01:11:29,0.784,,,,,,
2025/01/05 01:16:29,0.784,,,,,,
2025/01/05 01:21:29,0.784,,,,,,
2025/01/05 01:26:29,0.893,,,,,,
2025/01/05 01:31:29,0.784,,,,,,
2025/01/05 01:36:29,0.784,,,,,,
2025/01/05 01:41:29,0.674,,,,,,
2025/01/05 01:46:29,0.674,,,,,,
2025/01/05 01:51:29,0.674,,,,,,
2025/01/05 01:56:29,0.674,,,,,,
2025/01/05 02:01:29,0.674,,,,,,
2025/01/05 02:06:29,0.674,,,,,,
2025/01/05 02:11:29,0.784,,,,,,
2025/01/05 02:16:29,0.784,,,,,,
2025/01/05 02:21:29,0.893,,,,,,
2025/01/05 02:26:29,0.893,,,,,,
2025/01/05 02:31:29,0.893,,,,,,
2025/01/05 02:36:29,0.893,,,,,,
2025/01/05 02:41:29,0.784,,,,,,
2025/01/05 02:46:29,0.784,,,,,,
2025/01/05 02:51:29,0.674,,,,,,
2025/01/05 02:56:29,0.563,,,,,,
2025/01/05 03:01:29,0.343,,,,,,
2025/01/05 03:06:29,-0.102,,,,,,
2025/01/05 03:11:29,-0.662,,,,,,
2025/01/05 03:16:29,-1.341,,,,,,
2025/01/05 03:21:29,-1.570,,,,,,
2025/01/05 03:26:29,-1.684,,,,,,
2025/01/05 03:31:29,-1.799,,,,,,
2025/01/05 03:36:29,-1.914,,,,,,
2025/01/05 03:41:29,-2.145,,,,,,
2025/01/05 03:46:29,-2.145,,,,,,
2025/01/05 03:51:29,-2.261,,,,,,
2025/01/05 03:56:29,-2.261,,,,,,
2025/01/05 04:01:29,-2.261,,,,,,
2025/01/05 04:06:29,-2.377,,,,,,
2025/01/05 04:11:29,-2.494,,,,,,
2025/01/05 04:16:29,-2.494,,,,,,
2025/01/05 04:21:29,-2.610,,,,,,
2025/01/05 04:26:29,-2.610,,,,,,
2025/01/05 04:31:29,-2.727,,,,,,
2025/01/05 04:36:29,-2.494,,,,,,
2025/01/05 04:41:29,-2.030,,,,,,
2025/01/05 04:46:29,-1.684,,,,,,
2025/01/05 04:51:29,-1.001,,,,,,
2025/01/05 04:56:29,-0.549,,,,,,
2025/01/05 05:01:29,-0.325,,,,,,
2025/01/05 05:06:29,-0.102,,,,,,
2025/01/05 05:11:29,0.010,,,,,,
2025/01/05 05:16:29,0.121,,,,,,
2025/01/05 05:21:29,0.232,,,,,,
2025/01/05 05:26:29,0.453,,,,,,
2025/01/05 05:31:29,0.674,,,,,,
2025/01/05 05:36:29,0.674,,,,,,
2025/01/05 05:41:29,0.784,,,,,,
2025/01/05 05:46:29,0.893,,,,,,
2025/01/05 05:51:29,0.784,,,,,,
2025/01/05 05:56:29,0.784,,,,,,
2025/01/05 06:01:29,0.893,,,,,,
2025/01/05 06:06:29,1.003,,,,,,
2025/01/05 06:11:29,1.112,,,,,,
2025/01/05 06:16:29,1.112,,,,,,
2025/01/05 06:21:29,1.221,,,,,,
2025/01/05 06:26:29,1.221,,,,,,
2025/01/05 06:31:29,1.221,,,,,,
2025/01/05 06:36:29,1.221,,,,,,
2025/01/05 06:41:29,1.221,,,,,,
2025/01/05 06:46:29,1.439,,,,,,
2025/01/05 06:51:29,1.764,,,,,,
2025/01/05 06:56:29,1.872,,,,,,
2025/01/05 07:01:29,1.764,,,,,,
2025/01/05 07:06:29,1.656,,,,,,
2025/01/05 07:11:29,1.439,,,,,,
2025/01/05 07:16:29,1.548,,,,,,
2025/01/05 07:21:29,1.656,,,,,,
2025/01/05 07:26:29,1.656,,,,,,
2025/01/05 07:31:29,1.764,,,,,,
2025/01/05 07:36:29,1.980,,,,,,
2025/01/05 07:41:29,1.980,,,,,,
2025/01/05 07:46:29,2.195,,,,,,
2025/01/05 07:51:29,2.303,,,,,,
2025/01/05 07:56:29,2.303,,,,,,
2025/01/05 08:01:29,2.303,,,,,,
2025/01/05 08:06:29,2.624,,,,,,
2025/01/05 08:11:29,2.730,,,,,,
2025/01/05 08:16:29,2.730,,,,,,
2025/01/05 08:21:29,2.943,,,,,,
2025/01/05 08:26:29,3.049,,,,,,
2025/01/05 08:31:29,3.155,,,,,,
2025/01/05 08:36:29,3.261,,,,,,
2025/01/05 08:41:29,3.578,,,,,,
2025/01/05 08:46:29,3.788,,,,,,
2025/01/05 08:51:29,4.207,,,,,,
2025/01/05 08:56:29,4.311,,,,,,
2025/01/05 09:01:29,4.519,,,,,,
2025/01/05 09:06:29,4.727,,,,,,
2025/01/05 09:11:29,4.623,,,,,,
2025/01/05 09:16:29,4.519,,,,,,
2025/01/05 09:21:29,4.519,,,,,,
2025/01/05 09:26:29,4.519,,,,,,
2025/01/05 09:31:29,4.623,,,,,,
2025/01/05 09:36:29,4.934,,,,,,
2025/01/05 09:41:29,4.934,,,,,,
2025/01/05 09:46:29,4.934,,,,,,
2025/01/05 09:51:29,4.934,,,,,,
2025/01/05 09:56:29,4.831,,,,,,
2025/01/05 10:01:29,4.519,,,,,,
2025/01/05 10:06:29,4.415,,,,,,
2025/01/05 10:11:29,4.311,,,,,,
2025/01/05 10:16:29,4.519,,,,,,
2025/01/05 10:21:29,4.519,,,,,,
2025/01/05 10:26:29,4.415,,,,,,
2025/01/05 10:31:29,4.207,,,,,,
2025/01/05 10:36:29,4.311,,,,,,
2025/01/05 10:41:29,4.311,,,,,,
2025/01/05 10:46:29,4.207,,,,,,
2025/01/05 10:51:29,4.102,,,,,,
2025/01/05 10:56:29,3.998,,,,,,
2025/01/05 11:01:29,4.207,,,,,,
2025/01/05 11:06:29,4.102,,,,,,
2025/01/05 11:11:29,4.311,,,,,,
2025/01/05 11:16:29,4.311,,,,,,
2025/01/05 11:21:29,4.102,,,,,,
2025/01/05 11:26:29,4.102,,,,,,
2025/01/05 11:31:29,4.207,,,,,,
2025/01/05 11:36:29,4.311,,,,,,
2025/01/05 11:41:29,4.311,,,,,,
2025/01/05 11:46:29,4.207,,,,,,
2025/01/05 11:51:29,4.311,,,,,,
2025/01/05 11:56:29,4.415,,,,,,
2025/01/05 12:01:29,4.311,,,,,,
2025/01/05 12:06:29,4.311,,,,,,
2025/01/05 12:11:29,4.519,,,,,,
2025/01/05 12:16:29,4.831,,,,,,
2025/01/05 12:21:29,5.037,,,,,,
2025/01/05 12:26:29,4.831,,,,,,
2025/01/05 12:31:29,4.415,,,,,,
2025/01/05 12:36:29,4.207,,,,,,
2025/01/05 12:41:29,4.102,,,,,,
2025/01/05 12:46:29,4.207,,,,,,
2025/01/05 12:51:29,4.102,,,,,,
2025/01/05 12:56:29,4.102,,,,,,
2025/01/05 13:01:29,4.102,,,,,,
2025/01/05 13:06:29,4.102,,,,,,
2025/01/05 13:11:29,3.893,,,,,,
2025/01/05 13:16:29,3.893,,,,,,
2025/01/05 13:21:29,3.683,,,,,,
2025/01/05 13:26:29,3.367,,,,,,
2025/01/05 13:31:29,3.261,,,,,,
2025/01/05 13:36:29,3.261,,,,,,
2025/01/05 13:41:29,3.578,,,,,,
2025/01/05 13:46:29,3.472,,,,,,
2025/01/05 13:51:29,3.472,,,,,,
2025/01/05 13:56:29,3.367,,,,,,
2025/01/05 14:01:29,3.472,,,,,,
2025/01/05 14:06:29,3.472,,,,,,
2025/01/05 14:11:29,3.367,,,,,,
2025/01/05 14:16:29,3.261,,,,,,
2025/01/05 14:21:29,3.155,,,,,,
2025/01/05 14:26:29,3.155,,,,,,
2025/01/05 14:31:29,3.049,,,,,,
2025/01/05 14:36:29,2.837,,,,,,
2025/01/05 14:41:29,2.730,,,,,,
2025/01/05 14:46:29,2.410,,,,,,
2025/01/05 14:51:29,2.195,,,,,,
2025/01/05 14:56:29,2.195,,,,,,
2025/01/05 15:01:29,2.088,,,,,,
2025/01/05 15:06:29,1.872,,,,,,
2025/01/05 15:11:29,1.656,,,,,,
2025/01/05 15:16:29,1.656,,,,,,
2025/01/05 15:21:29,1.548,,,,,,
2025/01/05 15:26:29,1.548,,,,,,
2025/01/05 15:31:29,1.548,,,,,,
2025/01/05 15:36:29,1.656,,,,,,
2025/01/05 15:41:29,1.656,,,,,,
2025/01/05 15:46:29,1.548,,,,,,
2025/01/05 15:51:29,1.439,,,,,,
2025/01/05 15:56:29,1.439,,,,,,
2025/01/05 16:01:29,1.439,,,,,,
2025/01/05 16:06:29,1.439,,,,,,
2025/01/05 16:11:29,1.548,,,,,,
2025/01/05 16:16:29,1.548,,,,,,
2025/01/05 16:21:29,1.330,,,,,,
2025/01/05 16:26:29,1.221,,,,,,
2025/01/05 16:31:29,1.221,,,,,,
2025/01/05 16:33:16,,30.0,,,,,
2025/01/05 16:36:29,1.221,,,,,,
2025/01/05 16:41:29,1.221,,,,,,
2025/01/05 16:46:29,1.221,,,,,,
2025/01/05 16:51:29,1.112,,,,,,
2025/01/05 16:56:29,0.893,,,,,,
2025/01/05 17:01:29,0.893,,,,,,
2025/01/05 17:06:29,0.893,,,,,,
2025/01/05 17:11:29,0.893,,,,,,
2025/01/05 17:16:29,0.893,,,,,,
2025/01/05 17:21:29,0.893,,,,,,
2025/01/05 17:26:29,0.893,,,,,,
2025/01/05 17:31:29,0.784,,,,,,
2025/01/05 17:36:29,0.674,,,,,,
2025/01/05 17:41:29,0.563,,,,,,
2025/01/05 17:46:29,0.453,,,,,,
2025/01/05 17:51:29,0.343,,,,,,
2025/01/05 17:56:29,0.453,,,,,,
2025/01/05 18:01:29,0.343,,,,,,
2025/01/05 18:06:29,0.232,,,,,,
2025/01/05 18:11:29,0.121,,,,,,
2025/01/05 18:16:29,0.010,,,,,,
2025/01/05 18:21:29,-0.102,,,,,,
2025/01/05 18:26:29,-0.102,,,,,,
2025/01/05 18:31:29,-0.102,,,,,,
2025/01/05 18:36:29,-0.213,,,,,,
2025/01/05 18:41:29,-0.213,,,,,,
2025/01/05 18:46:29,-0.213,,,,,,
2025/01/05 18:51:29,-0.213,,,,,,
2025/01/05 18:56:29,-0.325,,,,,,
2025/01/05 19:01:29,-0.437,,,,,,
2025/01/05 19:06:29,-0.437,,,,,,
2025/01/05 19:11:29,-0.549,,,,,,
2025/01/05 19:16:29,-0.549,,,,,,
2025/01/05 19:21:29,-0.549,,,,,,
2025/01/05 19:26:29,-0.549,,,,,,
2025/01/05 19:31:29,-0.549,,,,,,
2025/01/05 19:36:29,-0.549,,,,,,
2025/01/05 19:41:29,-0.662,,,,,,
2025/01/05 19:46:29,-0.662,,,,,,
2025/01/05 19:51:29,-0.774,,,,,,
2025/01/05 19:56:29,-0.662,,,,,,
2025/01/05 20:01:29,-0.662,,,,,,
2025/01/05 20:06:29,-0.662,,,,,,
2025/01/05 20:11:29,-0.662,,,,,,
2025/01/05 20:16:29,-0.662,,,,,,
2025/01/05 20:21:29,-0.662,,,,,,
2025/01/05 20:26:29,-0.662,,,,,,
2025/01/05 20:31:29,-0.774,,,,,,
2025/01/05 20:36:29,-0.774,,,,,,
2025/01/05 20:41:29,-0.774,,,,,,
2025/01/05 20:46:29,-0.662,,,,,,
2025/01/05 20:51:29,-0.662,,,,,,
2025/01/05 20:56:29,-0.662,,,,,,
2025/01/05 21:01:29,-0.662,,,,,,
2025/01/05 21:06:29,-0.662,,,,,,
2025/01/05 21:11:29,-0.549,,,,,,
2025/01/05 21:16:29,-0.549,,,,,,
2025/01/05 21:21:29,-0.549,,,,,,
2025/01/05 21:26:29,-0.549,,,,,,
2025/01/05 21:31:29,-0.549,,,,,,
2025/01/05 21:36:29,-0.549,,,,,,
2025/01/05 21:41:29,-0.549,,,,,,
2025/01/05 21:46:29,-0.437,,,,,,
2025/01/05 21:51:29,-0.437,,,,,,
2025/01/05 21:56:29,-0.437,,,,,,
2025/01/05 22:01:29,-0.325,,,,,,
2025/01/05 22:06:29,-0.325,,,,,,
2025/01/05 22:11:29,-0.213,,,,,,
2025/01/05 22:16:29,-0.213,,,,,,
2025/01/05 22:21:29,-0.102,,,,,,
2025/01/05 22:26:29,0.010,,,,,,
2025/01/05 22:31:29,0.121,,,,,,
2025/01/05 22:36:29,0.121,,,,,,
2025/01/05 22:41:29,0.121,,,,,,
2025/01/05 22:46:29,0.232,,,,,,
2025/01/05 22:51:29,0.232,,,,,,
2025/01/05 22:56:29,0.343,,,,,,
2025/01/05 23:01:29,0.343,,,,,,
2025/01/05 23:06:29,0.343,,,,,,
2025/01/05 23:11:29,0.232,,,,,,
2025/01/05 23:16:29,0.232,,,,,,
2025/01/05 23:21:29,0.343,,,,,,
2025/01/05 23:26:29,0.343,,,,,,
2025/01/05 23:31:29,0.232,,,,,,
2025/01/05 23:36:29,0.232,,,,,,
2025/01/05 23:41:29,0.232,,,,,,
2025/01/05 23:46:29,0.232,,,,,,
2025/01/05 23:51:29,0.232,,,,,,
2025/01/05 23:56:29,0.343,,,,,,
2025/01/06 00:00:00,,,4.6,,,,
2025/01/06 00:01:29,0.453,,,,,,
2025/01/06 00:06:29,0.343,,,,,,
2025/01/06 00:11:29,0.343,,,,,,
2025/01/06 00:16:29,0.343,,,,,,
2025/01/06 00:21:29,0.343,,,,,,
2025/01/06 00:26:29,0.343,,,,,,
2025/01/06 00:31:29,0.453,,,,,,
2025/01/06 00:36:29,0.453,,,,,,
2025/01/06 00:41:29,0.563,,,,,,
2025/01/06 00:46:29,0.674,,,,,,
2025/01/06 00:51:29,0.784,,,,,,
2025/01/06 00:56:29,0.893,,,,,,
2025/01/06 01:01:29,0.893,,,,,,
2025/01/06 01:06:29,0.893,,,,,,
2025/01/06 01:11:29,0.893,,,,,,
2025/01/06 01:16:29,1.003,,,,,,
2025/01/06 01:21:29,1.112,,,,,,
2025/01/06 01:26:29,1.112,,,,,,
2025/01/06 01:31:29,1.221,,,,,,
2025/01/06 01:36:29,1.221,,,,,,
2025/01/06 01:41:29,1.221,,,,,,
2025/01/06 01:46:29,1.112,,,,,,
2025/01/06 01:51:29,1.112,,,,,,
2025/01/06 01:56:29,1.221,,,,,,
2025/01/06 02:01:29,1.221,,,,,,
2025/01/06 02:06:29,1.330,,,,,,
2025/01/06 02:11:29,1.221,,,,,,
2025/01/06 02:16:29,1.221,,,,,,
2025/01/06 02:21:29,1.330,,,,,,
2025/01/06 02:26:29,1.330,,,,,,
