"Título de trazado: Asa_P01"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 21471862, SEN S/N: 21560958)"
7341,09/05/25 09:42:25 PM,0.00
7342,09/05/25 09:47:25 PM,0.00
7343,09/05/25 09:52:25 PM,0.00
7344,09/05/25 09:57:25 PM,0.00
7345,09/05/25 10:02:25 PM,0.00
7346,09/05/25 10:07:25 PM,0.00
7347,09/05/25 10:12:25 PM,0.00
7348,09/05/25 10:17:25 PM,0.00
7349,09/05/25 10:22:25 PM,0.00
7350,09/05/25 10:27:25 PM,0.00
7351,09/05/25 10:32:25 PM,0.00
7352,09/05/25 10:37:25 PM,0.00
7353,09/05/25 10:42:25 PM,0.00
7354,09/05/25 10:47:25 PM,0.00
7355,09/05/25 10:52:25 PM,0.00
7356,09/05/25 10:57:25 PM,0.00
7357,09/05/25 11:02:25 PM,0.00
7358,09/05/25 11:07:25 PM,0.00
7359,09/05/25 11:12:25 PM,0.00
7360,09/05/25 11:17:25 PM,0.00
7361,09/05/25 11:22:25 PM,0.00
7362,09/05/25 11:27:25 PM,0.00
7363,09/05/25 11:32:25 PM,0.00
7364,09/05/25 11:37:25 PM,0.00
7365,09/05/25 11:42:25 PM,0.00
7366,09/05/25 11:47:25 PM,0.00
7367,09/05/25 11:52:25 PM,0.00
7368,09/05/25 11:57:25 PM,0.00
7369,09/06/25 12:02:25 AM,0.00
7370,09/06/25 12:07:25 AM,0.00
7371,09/06/25 12:12:25 AM,0.00
7372,09/06/25 12:17:25 AM,0.00
7373,09/06/25 12:22:25 AM,0.00
7374,09/06/25 12:27:25 AM,0.00
7375,09/06/25 12:32:25 AM,0.00
7376,09/06/25 12:37:25 AM,0.00
7377,09/06/25 12:42:25 AM,0.00
7378,09/06/25 12:47:25 AM,0.00
7379,09/06/25 12:52:25 AM,0.00
7380,09/06/25 12:57:25 AM,0.00
7381,09/06/25 01:02:25 AM,0.00
7382,09/06/25 01:07:25 AM,0.00
7383,09/06/25 01:12:25 AM,0.00
7384,09/06/25 01:17:25 AM,0.00
7385,09/06/25 01:22:25 AM,0.00
7386,09/06/25 01:27:25 AM,0.00
7387,09/06/25 01:32:25 AM,0.00
7388,09/06/25 01:37:25 AM,0.00
7389,09/06/25 01:42:25 AM,0.00
7390,09/06/25 01:47:25 AM,0.00
7391,09/06/25 01:52:25 AM,0.00
7392,09/06/25 01:57:25 AM,0.00
7393,09/06/25 02:02:25 AM,0.00
7394,09/06/25 02:07:25 AM,0.00
7395,09/06/25 02:12:25 AM,0.00
7396,09/06/25 02:17:25 AM,0.00
7397,09/06/25 02:22:25 AM,0.00
7398,09/06/25 02:27:25 AM,0.00
7399,09/06/25 02:32:25 AM,0.00
7400,09/06/25 02:37:25 AM,0.00
7401,09/06/25 02:42:25 AM,0.00
7402,09/06/25 02:47:25 AM,0.00
7403,09/06/25 02:52:25 AM,0.00
7404,09/06/25 02:57:25 AM,0.00
7405,09/06/25 03:02:25 AM,0.00
7406,09/06/25 03:07:25 AM,0.00
7407,09/06/25 03:12:25 AM,0.00
7408,09/06/25 03:17:25 AM,0.00
7409,09/06/25 03:22:25 AM,0.00
7410,09/06/25 03:27:25 AM,0.00
7411,09/06/25 03:32:25 AM,0.00
7412,09/06/25 03:37:25 AM,0.00
7413,09/06/25 03:42:25 AM,0.00
7414,09/06/25 03:47:25 AM,0.00
7415,09/06/25 03:52:25 AM,0.00
7416,09/06/25 03:57:25 AM,0.00
7417,09/06/25 04:02:25 AM,0.00
7418,09/06/25 04:07:25 AM,0.00
7419,09/06/25 04:12:25 AM,0.00
7420,09/06/25 04:17:25 AM,0.00
7421,09/06/25 04:22:25 AM,0.00
7422,09/06/25 04:27:25 AM,0.00
7423,09/06/25 04:32:25 AM,0.00
7424,09/06/25 04:37:25 AM,0.00
7425,09/06/25 04:42:25 AM,0.00
7426,09/06/25 04:47:25 AM,0.00
7427,09/06/25 04:52:25 AM,0.00
7428,09/06/25 04:57:25 AM,0.00
7429,09/06/25 05:02:25 AM,0.00
7430,09/06/25 05:07:25 AM,0.00
7431,09/06/25 05:12:25 AM,0.00
7432,09/06/25 05:17:25 AM,0.00
7433,09/06/25 05:22:25 AM,0.00
7434,09/06/25 05:27:25 AM,0.00
7435,09/06/25 05:32:25 AM,0.00
7436,09/06/25 05:37:25 AM,0.00
7437,09/06/25 05:42:25 AM,0.00
7438,09/06/25 05:47:25 AM,0.00
7439,09/06/25 05:52:25 AM,0.00
7440,09/06/25 05:57:25 AM,0.00
7441,09/06/25 06:02:25 AM,0.00
7442,09/06/25 06:07:25 AM,0.00
7443,09/06/25 06:12:25 AM,0.00
7444,09/06/25 06:17:25 AM,0.00
7445,09/06/25 06:22:25 AM,0.00
7446,09/06/25 06:27:25 AM,0.00
7447,09/06/25 06:32:25 AM,0.00
7448,09/06/25 06:37:25 AM,0.00
7449,09/06/25 06:42:25 AM,0.00
7450,09/06/25 06:47:25 AM,0.00
7451,09/06/25 06:52:25 AM,0.00
7452,09/06/25 06:57:25 AM,0.00
7453,09/06/25 07:02:25 AM,0.00
7454,09/06/25 07:07:25 AM,0.00
7455,09/06/25 07:12:25 AM,0.00
7456,09/06/25 07:17:25 AM,0.00
7457,09/06/25 07:22:25 AM,0.00
7458,09/06/25 07:27:25 AM,0.00
7459,09/06/25 07:32:25 AM,0.00
7460,09/06/25 07:37:25 AM,0.00
7461,09/06/25 07:42:25 AM,0.00
7462,09/06/25 07:47:25 AM,0.00
7463,09/06/25 07:52:25 AM,0.00
7464,09/06/25 07:57:25 AM,0.00
7465,09/06/25 08:02:25 AM,0.00
7466,09/06/25 08:07:25 AM,0.00
7467,09/06/25 08:12:25 AM,0.00
7468,09/06/25 08:17:25 AM,0.00
7469,09/06/25 08:22:25 AM,0.00
7470,09/06/25 08:27:25 AM,0.00
7471,09/06/25 08:32:25 AM,0.00
7472,09/06/25 08:37:25 AM,0.00
7473,09/06/25 08:42:25 AM,0.00
7474,09/06/25 08:47:25 AM,0.00
7475,09/06/25 08:52:25 AM,0.00
7476,09/06/25 08:57:25 AM,0.00
7477,09/06/25 09:02:25 AM,0.00
7478,09/06/25 09:07:25 AM,0.00
7479,09/06/25 09:12:25 AM,0.00
7480,09/06/25 09:17:25 AM,0.00
7481,09/06/25 09:22:25 AM,0.00
7482,09/06/25 09:27:25 AM,0.00
7483,09/06/25 09:32:25 AM,0.00
7484,09/06/25 09:37:25 AM,0.00
7485,09/06/25 09:42:25 AM,0.00
7486,09/06/25 09:47:25 AM,0.00
7487,09/06/25 09:52:25 AM,0.00
7488,09/06/25 09:57:25 AM,0.00
7489,09/06/25 10:02:25 AM,0.00
7490,09/06/25 10:07:25 AM,0.00
7491,09/06/25 10:12:25 AM,0.00
7492,09/06/25 10:17:25 AM,0.00
7493,09/06/25 10:22:25 AM,0.00
7494,09/06/25 10:27:25 AM,0.00
7495,09/06/25 10:32:25 AM,0.00
7496,09/06/25 10:37:25 AM,0.00
7497,09/06/25 10:42:25 AM,0.00
7498,09/06/25 10:47:25 AM,0.00
7499,09/06/25 10:52:25 AM,0.00
7500,09/06/25 10:57:25 AM,0.00
7501,09/06/25 11:02:25 AM,0.00
7502,09/06/25 11:07:25 AM,0.00
7503,09/06/25 11:12:25 AM,0.00
7504,09/06/25 11:17:25 AM,0.00
7505,09/06/25 11:22:25 AM,0.00
7506,09/06/25 11:27:25 AM,0.00
7507,09/06/25 11:32:25 AM,0.00
7508,09/06/25 11:37:25 AM,0.00
7509,09/06/25 11:42:25 AM,0.00
7510,09/06/25 11:47:25 AM,0.00
7511,09/06/25 11:52:25 AM,0.00
7512,09/06/25 11:57:25 AM,0.00
7513,09/06/25 12:02:25 PM,0.00
7514,09/06/25 12:07:25 PM,0.00
7515,09/06/25 12:12:25 PM,0.00
7516,09/06/25 12:17:25 PM,0.00
7517,09/06/25 12:22:25 PM,0.00
7518,09/06/25 12:27:25 PM,0.00
7519,09/06/25 12:32:25 PM,0.00
7520,09/06/25 12:37:25 PM,0.00
7521,09/06/25 12:42:25 PM,0.00
7522,09/06/25 12:47:25 PM,0.00
7523,09/06/25 12:52:25 PM,0.00
7524,09/06/25 12:57:25 PM,0.00
7525,09/06/25 01:02:25 PM,0.00
7526,09/06/25 01:07:25 PM,0.00
7527,09/06/25 01:12:25 PM,0.00
7528,09/06/25 01:17:25 PM,0.00
7529,09/06/25 01:22:25 PM,0.00
7530,09/06/25 01:27:25 PM,0.00
7531,09/06/25 01:32:25 PM,0.00
7532,09/06/25 01:37:25 PM,0.00
7533,09/06/25 01:42:25 PM,0.00
7534,09/06/25 01:47:25 PM,0.00
7535,09/06/25 01:52:25 PM,0.00
7536,09/06/25 01:57:25 PM,0.00
7537,09/06/25 02:02:25 PM,0.00
7538,09/06/25 02:07:25 PM,0.00
7539,09/06/25 02:12:25 PM,0.00
7540,09/06/25 02:17:25 PM,0.00
7541,09/06/25 02:22:25 PM,0.00
7542,09/06/25 02:27:25 PM,0.00
7543,09/06/25 02:32:25 PM,0.00
7544,09/06/25 02:37:25 PM,0.00
7545,09/06/25 02:42:25 PM,0.00
7546,09/06/25 02:47:25 PM,0.00
7547,09/06/25 02:52:25 PM,0.00
7548,09/06/25 02:57:25 PM,0.00
7549,09/06/25 03:02:25 PM,0.00
7550,09/06/25 03:07:25 PM,0.00
7551,09/06/25 03:12:25 PM,0.00
7552,09/06/25 03:17:25 PM,0.00
7553,09/06/25 03:22:25 PM,0.00
7554,09/06/25 03:27:25 PM,0.00
7555,09/06/25 03:32:25 PM,0.00
7556,09/06/25 03:37:25 PM,0.00
7557,09/06/25 03:42:25 PM,0.00
7558,09/06/25 03:47:25 PM,0.00
7559,09/06/25 03:52:25 PM,0.00
7560,09/06/25 03:57:25 PM,0.00
7561,09/06/25 04:02:25 PM,0.00
7562,09/06/25 04:07:25 PM,0.00
7563,09/06/25 04:12:25 PM,0.00
7564,09/06/25 04:17:25 PM,0.00
7565,09/06/25 04:22:25 PM,0.00
7566,09/06/25 04:27:25 PM,0.00
7567,09/06/25 04:32:25 PM,0.00
7568,09/06/25 04:37:25 PM,0.00
7569,09/06/25 04:42:25 PM,0.00
7570,09/06/25 04:47:25 PM,0.00
7571,09/06/25 04:52:25 PM,0.00
7572,09/06/25 04:57:25 PM,0.00
7573,09/06/25 05:02:25 PM,0.00
7574,09/06/25 05:07:25 PM,0.00
7575,09/06/25 05:12:25 PM,0.00
7576,09/06/25 05:17:25 PM,0.00
7577,09/06/25 05:22:25 PM,0.00
7578,09/06/25 05:27:25 PM,0.00
7579,09/06/25 05:32:25 PM,0.00
7580,09/06/25 05:37:25 PM,0.00
7581,09/06/25 05:42:25 PM,0.00
7582,09/06/25 05:47:25 PM,0.00
7583,09/06/25 05:52:25 PM,0.00
7584,09/06/25 05:57:25 PM,0.00
7585,09/06/25 06:02:25 PM,0.00
7586,09/06/25 06:07:25 PM,0.00
7587,09/06/25 06:12:25 PM,0.00
7588,09/06/25 06:17:25 PM,0.00
7589,09/06/25 06:22:25 PM,0.00
7590,09/06/25 06:27:25 PM,0.00
7591,09/06/25 06:32:25 PM,0.00
7592,09/06/25 06:37:25 PM,0.00
7593,09/06/25 06:42:25 PM,0.00
7594,09/06/25 06:47:25 PM,0.00
7595,09/06/25 06:52:25 PM,0.00
7596,09/06/25 06:57:25 PM,0.00
7597,09/06/25 07:02:25 PM,0.00
7598,09/06/25 07:07:25 PM,0.00
7599,09/06/25 07:12:25 PM,0.00
7600,09/06/25 07:17:25 PM,0.00
7601,09/06/25 07:22:25 PM,0.00
7602,09/06/25 07:27:25 PM,0.00
7603,09/06/25 07:32:25 PM,0.00
7604,09/06/25 07:37:25 PM,0.00
7605,09/06/25 07:42:25 PM,0.00
7606,09/06/25 07:47:25 PM,0.00
7607,09/06/25 07:52:25 PM,0.00
7608,09/06/25 07:57:25 PM,0.00
7609,09/06/25 08:02:25 PM,0.00
7610,09/06/25 08:07:25 PM,0.00
7611,09/06/25 08:12:25 PM,0.00
7612,09/06/25 08:17:25 PM,0.00
7613,09/06/25 08:22:25 PM,0.00
7614,09/06/25 08:27:25 PM,0.00
7615,09/06/25 08:32:25 PM,0.00
7616,09/06/25 08:37:25 PM,0.00
7617,09/06/25 08:42:25 PM,0.00
7618,09/06/25 08:47:25 PM,0.00
7619,09/06/25 08:52:25 PM,0.00
7620,09/06/25 08:57:25 PM,0.00
7621,09/06/25 09:02:25 PM,0.00
7622,09/06/25 09:07:25 PM,0.00
7623,09/06/25 09:12:25 PM,0.00
7624,09/06/25 09:17:25 PM,0.00
7625,09/06/25 09:22:25 PM,0.00
7626,09/06/25 09:27:25 PM,0.00
7627,09/06/25 09:32:25 PM,0.00
7628,09/06/25 09:37:25 PM,0.00
7629,09/06/25 09:42:25 PM,0.00
7630,09/06/25 09:47:25 PM,0.00
7631,09/06/25 09:52:25 PM,0.00
7632,09/06/25 09:57:25 PM,0.00
7633,09/06/25 10:02:25 PM,0.00
7634,09/06/25 10:07:25 PM,0.00
7635,09/06/25 10:12:25 PM,0.00
7636,09/06/25 10:17:25 PM,0.00
7637,09/06/25 10:22:25 PM,0.00
7638,09/06/25 10:27:25 PM,0.00
7639,09/06/25 10:32:25 PM,0.00
7640,09/06/25 10:37:25 PM,0.00
7641,09/06/25 10:42:25 PM,0.00
7642,09/06/25 10:47:25 PM,0.00
7643,09/06/25 10:52:25 PM,0.00
7644,09/06/25 10:57:25 PM,0.00
7645,09/06/25 11:02:25 PM,0.00
7646,09/06/25 11:07:25 PM,0.00
7647,09/06/25 11:12:25 PM,0.00
7648,09/06/25 11:17:25 PM,0.00
7649,09/06/25 11:22:25 PM,0.00
7650,09/06/25 11:27:25 PM,0.00
7651,09/06/25 11:32:25 PM,0.00
7652,09/06/25 11:37:25 PM,0.00
7653,09/06/25 11:42:25 PM,0.00
7654,09/06/25 11:47:25 PM,0.00
7655,09/06/25 11:52:25 PM,0.00
7656,09/06/25 11:57:25 PM,0.00
7657,09/07/25 12:02:25 AM,0.00
7658,09/07/25 12:07:25 AM,0.00
7659,09/07/25 12:12:25 AM,0.00
7660,09/07/25 12:17:25 AM,0.00
7661,09/07/25 12:22:25 AM,0.00
7662,09/07/25 12:27:25 AM,0.00
7663,09/07/25 12:32:25 AM,0.00
7664,09/07/25 12:37:25 AM,0.00
7665,09/07/25 12:42:25 AM,0.00
7666,09/07/25 12:47:25 AM,0.00
7667,09/07/25 12:52:25 AM,0.00
7668,09/07/25 12:57:25 AM,0.00
7669,09/07/25 01:02:25 AM,0.00
7670,09/07/25 01:07:25 AM,0.00
7671,09/07/25 01:12:25 AM,0.00
7672,09/07/25 01:17:25 AM,0.00
7673,09/07/25 01:22:25 AM,0.00
7674,09/07/25 01:27:25 AM,0.00
7675,09/07/25 01:32:25 AM,0.00
7676,09/07/25 01:37:25 AM,0.00
7677,09/07/25 01:42:25 AM,0.00
7678,09/07/25 01:47:25 AM,0.00
7679,09/07/25 01:52:25 AM,0.00
7680,09/07/25 01:57:25 AM,0.00
7681,09/07/25 02:02:25 AM,0.00
7682,09/07/25 02:07:25 AM,0.00
7683,09/07/25 02:12:25 AM,0.00
7684,09/07/25 02:17:25 AM,0.00
7685,09/07/25 02:22:25 AM,0.00
7686,09/07/25 02:27:25 AM,0.00
7687,09/07/25 02:32:25 AM,0.00
7688,09/07/25 02:37:25 AM,0.00
7689,09/07/25 02:42:25 AM,0.00
7690,09/07/25 02:47:25 AM,0.00
7691,09/07/25 02:52:25 AM,0.00
7692,09/07/25 02:57:25 AM,0.00
7693,09/07/25 03:02:25 AM,0.00
7694,09/07/25 03:07:25 AM,0.00
7695,09/07/25 03:12:25 AM,0.00
7696,09/07/25 03:17:25 AM,0.00
7697,09/07/25 03:22:25 AM,0.00
7698,09/07/25 03:27:25 AM,0.00
7699,09/07/25 03:32:25 AM,0.00
7700,09/07/25 03:37:25 AM,0.00
7701,09/07/25 03:42:25 AM,0.00
7702,09/07/25 03:47:25 AM,0.00
7703,09/07/25 03:52:25 AM,0.00
7704,09/07/25 03:57:25 AM,0.00
7705,09/07/25 04:02:25 AM,0.00
7706,09/07/25 04:07:25 AM,0.00
7707,09/07/25 04:12:25 AM,0.00
7708,09/07/25 04:17:25 AM,0.00
7709,09/07/25 04:22:25 AM,0.00
7710,09/07/25 04:27:25 AM,0.00
7711,09/07/25 04:32:25 AM,0.00
7712,09/07/25 04:37:25 AM,0.00
7713,09/07/25 04:42:25 AM,0.00
7714,09/07/25 04:47:25 AM,0.00
7715,09/07/25 04:52:25 AM,0.00
7716,09/07/25 04:57:25 AM,0.00
7717,09/07/25 05:02:25 AM,0.00
7718,09/07/25 05:07:25 AM,0.00
7719,09/07/25 05:12:25 AM,0.00
7720,09/07/25 05:17:25 AM,0.00
7721,09/07/25 05:22:25 AM,0.00
7722,09/07/25 05:27:25 AM,0.00
7723,09/07/25 05:32:25 AM,0.00
7724,09/07/25 05:37:25 AM,0.00
7725,09/07/25 05:42:25 AM,0.00
7726,09/07/25 05:47:25 AM,0.00
7727,09/07/25 05:52:25 AM,0.00
7728,09/07/25 05:57:25 AM,0.00
7729,09/07/25 06:02:25 AM,0.00
7730,09/07/25 06:07:25 AM,0.00
7731,09/07/25 06:12:25 AM,0.00
7732,09/07/25 06:17:25 AM,0.00
7733,09/07/25 06:22:25 AM,0.00
7734,09/07/25 06:27:25 AM,0.00
7735,09/07/25 06:32:25 AM,0.00
7736,09/07/25 06:37:25 AM,0.00
7737,09/07/25 06:42:25 AM,0.00
7738,09/07/25 06:47:25 AM,0.00
7739,09/07/25 06:52:25 AM,0.00
7740,09/07/25 06:57:25 AM,0.00
7741,09/07/25 07:02:25 AM,0.00
7742,09/07/25 07:07:25 AM,0.00
7743,09/07/25 07:12:25 AM,0.00
7744,09/07/25 07:17:25 AM,0.00
7745,09/07/25 07:22:25 AM,0.00
7746,09/07/25 07:27:25 AM,0.00
7747,09/07/25 07:32:25 AM,0.00
7748,09/07/25 07:37:25 AM,0.00
7749,09/07/25 07:42:25 AM,0.00
7750,09/07/25 07:47:25 AM,0.00
7751,09/07/25 07:52:25 AM,0.00
7752,09/07/25 07:57:25 AM,0.00
7753,09/07/25 08:02:25 AM,0.00
7754,09/07/25 08:07:25 AM,0.00
7755,09/07/25 08:12:25 AM,0.00
7756,09/07/25 08:17:25 AM,0.00
7757,09/07/25 08:22:25 AM,0.00
7758,09/07/25 08:27:25 AM,0.00
7759,09/07/25 08:32:25 AM,0.00
7760,09/07/25 08:37:25 AM,0.00
7761,09/07/25 08:42:25 AM,0.00
7762,09/07/25 08:47:25 AM,0.00
7763,09/07/25 08:52:25 AM,0.00
7764,09/07/25 08:57:25 AM,0.00
7765,09/07/25 09:02:25 AM,0.00
7766,09/07/25 09:07:25 AM,0.00
7767,09/07/25 09:12:25 AM,0.00
7768,09/07/25 09:17:25 AM,0.00
7769,09/07/25 09:22:25 AM,0.00
7770,09/07/25 09:27:25 AM,0.00
7771,09/07/25 09:32:25 AM,0.00
7772,09/07/25 09:37:25 AM,0.00
7773,09/07/25 09:42:25 AM,0.00
7774,09/07/25 09:47:25 AM,0.00
7775,09/07/25 09:52:25 AM,0.00
7776,09/07/25 09:57:25 AM,0.00
7777,09/07/25 10:02:25 AM,0.00
7778,09/07/25 10:07:25 AM,0.00
7779,09/07/25 10:12:25 AM,0.00
7780,09/07/25 10:17:25 AM,0.00
7781,09/07/25 10:22:25 AM,0.00
7782,09/07/25 10:27:25 AM,0.00
7783,09/07/25 10:32:25 AM,0.00
7784,09/07/25 10:37:25 AM,0.00
7785,09/07/25 10:42:25 AM,0.00
7786,09/07/25 10:47:25 AM,0.00
7787,09/07/25 10:52:25 AM,0.00
7788,09/07/25 10:57:25 AM,0.00
7789,09/07/25 11:02:25 AM,0.00
7790,09/07/25 11:07:25 AM,0.00
7791,09/07/25 11:12:25 AM,0.00
7792,09/07/25 11:17:25 AM,0.00
7793,09/07/25 11:22:25 AM,0.00
7794,09/07/25 11:27:25 AM,0.00
7795,09/07/25 11:32:25 AM,0.00
7796,09/07/25 11:37:25 AM,0.00
7797,09/07/25 11:42:25 AM,0.00
7798,09/07/25 11:47:25 AM,0.00
7799,09/07/25 11:52:25 AM,0.00
7800,09/07/25 11:57:25 AM,0.00
7801,09/07/25 12:02:25 PM,0.00
7802,09/07/25 12:07:25 PM,0.00
7803,09/07/25 12:12:25 PM,0.00
7804,09/07/25 12:17:25 PM,0.00
7805,09/07/25 12:22:25 PM,0.00
7806,09/07/25 12:27:25 PM,0.00
7807,09/07/25 12:32:25 PM,0.00
7808,09/07/25 12:37:25 PM,0.00
7809,09/07/25 12:42:25 PM,0.00
7810,09/07/25 12:47:25 PM,0.00
7811,09/07/25 12:52:25 PM,0.00
7812,09/07/25 12:57:25 PM,0.00
7813,09/07/25 01:02:25 PM,0.00
7814,09/07/25 01:07:25 PM,0.00
7815,09/07/25 01:12:25 PM,0.00
7816,09/07/25 01:17:25 PM,0.00
7817,09/07/25 01:22:25 PM,0.00
7818,09/07/25 01:27:25 PM,0.00
7819,09/07/25 01:32:25 PM,0.00
7820,09/07/25 01:37:25 PM,0.00
7821,09/07/25 01:42:25 PM,0.00
7822,09/07/25 01:47:25 PM,0.00
7823,09/07/25 01:52:25 PM,0.00
7824,09/07/25 01:57:25 PM,0.00
7825,09/07/25 02:02:25 PM,0.00
7826,09/07/25 02:07:25 PM,0.00
7827,09/07/25 02:12:25 PM,0.00
7828,09/07/25 02:17:25 PM,0.00
7829,09/07/25 02:22:25 PM,0.00
7830,09/07/25 02:27:25 PM,0.00
7831,09/07/25 02:32:25 PM,0.00
7832,09/07/25 02:37:25 PM,0.00
7833,09/07/25 02:42:25 PM,0.00
7834,09/07/25 02:47:25 PM,0.00
7835,09/07/25 02:52:25 PM,0.00
7836,09/07/25 02:57:25 PM,0.00
7837,09/07/25 03:02:25 PM,0.00
7838,09/07/25 03:07:25 PM,0.00
7839,09/07/25 03:12:25 PM,0.00
7840,09/07/25 03:17:25 PM,0.00
7841,09/07/25 03:22:25 PM,0.00
7842,09/07/25 03:27:25 PM,0.00
7843,09/07/25 03:32:25 PM,0.00
7844,09/07/25 03:37:25 PM,0.00
7845,09/07/25 03:42:25 PM,0.00
7846,09/07/25 03:47:25 PM,0.00
7847,09/07/25 03:52:25 PM,0.00
7848,09/07/25 03:57:25 PM,0.00
7849,09/07/25 04:02:25 PM,0.00
7850,09/07/25 04:07:25 PM,0.00
7851,09/07/25 04:12:25 PM,0.00
7852,09/07/25 04:17:25 PM,0.00
7853,09/07/25 04:22:25 PM,0.00
7854,09/07/25 04:27:25 PM,0.00
7855,09/07/25 04:32:25 PM,0.00
7856,09/07/25 04:37:25 PM,0.00
7857,09/07/25 04:42:25 PM,0.00
7858,09/07/25 04:47:25 PM,0.00
7859,09/07/25 04:52:25 PM,0.00
7860,09/07/25 04:57:25 PM,0.00
7861,09/07/25 05:02:25 PM,0.00
7862,09/07/25 05:07:25 PM,0.00
7863,09/07/25 05:12:25 PM,0.00
7864,09/07/25 05:17:25 PM,0.00
7865,09/07/25 05:22:25 PM,0.00
7866,09/07/25 05:27:25 PM,0.00
7867,09/07/25 05:32:25 PM,0.00
7868,09/07/25 05:37:25 PM,0.00
7869,09/07/25 05:42:25 PM,0.00
7870,09/07/25 05:47:25 PM,0.00
7871,09/07/25 05:52:25 PM,0.00
7872,09/07/25 05:57:25 PM,0.00
7873,09/07/25 06:02:25 PM,0.00
7874,09/07/25 06:07:25 PM,0.00
7875,09/07/25 06:12:25 PM,0.00
7876,09/07/25 06:17:25 PM,0.00
7877,09/07/25 06:22:25 PM,0.00
7878,09/07/25 06:27:25 PM,0.00
7879,09/07/25 06:32:25 PM,0.00
7880,09/07/25 06:37:25 PM,0.00
7881,09/07/25 06:42:25 PM,0.00
7882,09/07/25 06:47:25 PM,0.00
7883,09/07/25 06:52:25 PM,0.00
7884,09/07/25 06:57:25 PM,0.00
7885,09/07/25 07:02:25 PM,0.00
7886,09/07/25 07:07:25 PM,0.00
7887,09/07/25 07:12:25 PM,0.00
7888,09/07/25 07:17:25 PM,0.00
7889,09/07/25 07:22:25 PM,0.00
7890,09/07/25 07:27:25 PM,0.00
7891,09/07/25 07:32:25 PM,0.00
7892,09/07/25 07:37:25 PM,0.00
7893,09/07/25 07:42:25 PM,0.00
7894,09/07/25 07:47:25 PM,0.00
7895,09/07/25 07:52:25 PM,0.00
7896,09/07/25 07:57:25 PM,0.00
7897,09/07/25 08:02:25 PM,0.00
7898,09/07/25 08:07:25 PM,0.00
7899,09/07/25 08:12:25 PM,0.00
7900,09/07/25 08:17:25 PM,0.00
7901,09/07/25 08:22:25 PM,0.00
7902,09/07/25 08:27:25 PM,0.00
7903,09/07/25 08:32:25 PM,0.00
7904,09/07/25 08:37:25 PM,0.00
7905,09/07/25 08:42:25 PM,0.00
7906,09/07/25 08:47:25 PM,0.00
7907,09/07/25 08:52:25 PM,0.00
7908,09/07/25 08:57:25 PM,0.00
7909,09/07/25 09:02:25 PM,0.00
7910,09/07/25 09:07:25 PM,0.00
7911,09/07/25 09:12:25 PM,0.00
7912,09/07/25 09:17:25 PM,0.00
7913,09/07/25 09:22:25 PM,0.00
7914,09/07/25 09:27:25 PM,0.00
7915,09/07/25 09:32:25 PM,0.00
7916,09/07/25 09:37:25 PM,0.00
7917,09/07/25 09:42:25 PM,0.00
7918,09/07/25 09:47:25 PM,0.00
7919,09/07/25 09:52:25 PM,0.00
7920,09/07/25 09:57:25 PM,0.00
7921,09/07/25 10:02:25 PM,0.00
7922,09/07/25 10:07:25 PM,0.00
7923,09/07/25 10:12:25 PM,0.00
7924,09/07/25 10:17:25 PM,0.00
7925,09/07/25 10:22:25 PM,0.00
7926,09/07/25 10:27:25 PM,0.00
7927,09/07/25 10:32:25 PM,0.00
7928,09/07/25 10:37:25 PM,0.00
7929,09/07/25 10:42:25 PM,0.00
7930,09/07/25 10:47:25 PM,0.00
7931,09/07/25 10:52:25 PM,0.00
7932,09/07/25 10:57:25 PM,0.00
7933,09/07/25 11:02:25 PM,0.00
7934,09/07/25 11:07:25 PM,0.00
7935,09/07/25 11:12:25 PM,0.00
7936,09/07/25 11:17:25 PM,0.00
7937,09/07/25 11:22:25 PM,0.00
7938,09/07/25 11:27:25 PM,0.00
7939,09/07/25 11:32:25 PM,0.00
7940,09/07/25 11:37:25 PM,0.00
7941,09/07/25 11:42:25 PM,0.00
7942,09/07/25 11:47:25 PM,0.00
7943,09/07/25 11:52:25 PM,0.00
7944,09/07/25 11:57:25 PM,0.00
7945,09/08/25 12:02:25 AM,0.00
7946,09/08/25 12:07:25 AM,0.00
7947,09/08/25 12:12:25 AM,0.00
7948,09/08/25 12:17:25 AM,0.00
7949,09/08/25 12:22:25 AM,0.00
7950,09/08/25 12:27:25 AM,0.00
7951,09/08/25 12:32:25 AM,0.00
7952,09/08/25 12:37:25 AM,0.00
7953,09/08/25 12:42:25 AM,0.00
7954,09/08/25 12:47:25 AM,0.00
7955,09/08/25 12:52:25 AM,0.00
7956,09/08/25 12:57:25 AM,0.00
7957,09/08/25 01:02:25 AM,0.00
7958,09/08/25 01:07:25 AM,0.00
7959,09/08/25 01:12:25 AM,0.00
7960,09/08/25 01:17:25 AM,0.00
7961,09/08/25 01:22:25 AM,0.00
7962,09/08/25 01:27:25 AM,0.00
7963,09/08/25 01:32:25 AM,0.00
7964,09/08/25 01:37:25 AM,0.00
7965,09/08/25 01:42:25 AM,0.00
7966,09/08/25 01:47:25 AM,0.00
7967,09/08/25 01:52:25 AM,0.00
7968,09/08/25 01:57:25 AM,0.00
7969,09/08/25 02:02:25 AM,0.00
7970,09/08/25 02:07:25 AM,0.00
7971,09/08/25 02:12:25 AM,0.00
7972,09/08/25 02:17:25 AM,0.00
7973,09/08/25 02:22:25 AM,0.00
