"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 21471862, SEN S/N: 21560958)"
74347,11/21/23 11:40:42,0.00
74348,11/21/23 11:45:42,0.00
74349,11/21/23 11:50:42,0.00
74350,11/21/23 11:55:42,0.00
74351,11/21/23 12:00:42,0.00
74352,11/21/23 12:05:42,0.00
74353,11/21/23 12:10:42,0.00
74354,11/21/23 12:15:42,0.00
74355,11/21/23 12:20:42,0.00
74356,11/21/23 12:25:42,0.00
74357,11/21/23 12:30:42,0.00
74358,11/21/23 12:35:42,0.00
74359,11/21/23 12:40:42,0.00
74360,11/21/23 12:45:42,0.00
74361,11/21/23 12:50:42,0.00
74362,11/21/23 12:55:42,0.00
74363,11/21/23 13:00:42,0.00
74364,11/21/23 13:05:42,0.00
74365,11/21/23 13:10:42,0.00
74366,11/21/23 13:15:42,0.00
74367,11/21/23 13:20:42,0.00
74368,11/21/23 13:25:42,0.00
74369,11/21/23 13:30:42,0.00
74370,11/21/23 13:35:42,0.00
74371,11/21/23 13:40:42,0.00
74372,11/21/23 13:45:42,0.00
74373,11/21/23 13:50:42,0.00
74374,11/21/23 13:55:42,0.00
74375,11/21/23 14:00:42,0.00
74376,11/21/23 14:05:42,0.00
74377,11/21/23 14:10:42,0.00
74378,11/21/23 14:15:42,0.00
74379,11/21/23 14:20:42,0.00
74380,11/21/23 14:25:42,0.00
74381,11/21/23 14:30:42,0.00
74382,11/21/23 14:35:42,0.00
74383,11/21/23 14:40:42,0.00
74384,11/21/23 14:45:42,0.00
74385,11/21/23 14:50:42,0.00
74386,11/21/23 14:55:42,0.00
74387,11/21/23 15:00:42,0.00
74388,11/21/23 15:05:42,0.00
74389,11/21/23 15:10:42,0.00
74390,11/21/23 15:15:42,0.00
74391,11/21/23 15:20:42,0.00
74392,11/21/23 15:25:42,0.00
74393,11/21/23 15:30:42,0.00
74394,11/21/23 15:35:42,0.00
74395,11/21/23 15:40:42,0.00
74396,11/21/23 15:45:42,0.00
74397,11/21/23 15:50:42,0.00
74398,11/21/23 15:55:42,0.00
74399,11/21/23 16:00:42,0.00
74400,11/21/23 16:05:42,0.00
74401,11/21/23 16:10:42,0.00
74402,11/21/23 16:15:42,0.00
74403,11/21/23 16:20:42,0.00
74404,11/21/23 16:25:42,0.00
74405,11/21/23 16:30:42,0.00
74406,11/21/23 16:35:42,0.00
74407,11/21/23 16:40:42,0.00
74408,11/21/23 16:45:42,0.00
74409,11/21/23 16:50:42,0.00
74410,11/21/23 16:55:42,0.00
74411,11/21/23 17:00:42,0.00
74412,11/21/23 17:05:42,0.00
74413,11/21/23 17:10:42,0.00
74414,11/21/23 17:15:42,0.00
74415,11/21/23 17:20:42,0.00
74416,11/21/23 17:25:42,0.00
74417,11/21/23 17:30:42,0.00
74418,11/21/23 17:35:42,0.00
74419,11/21/23 17:40:42,0.00
74420,11/21/23 17:45:42,0.00
74421,11/21/23 17:50:42,0.00
74422,11/21/23 17:55:42,0.00
74423,11/21/23 18:00:42,0.00
74424,11/21/23 18:05:42,0.00
74425,11/21/23 18:10:42,0.00
74426,11/21/23 18:15:42,0.00
74427,11/21/23 18:20:42,0.00
74428,11/21/23 18:25:42,0.00
74429,11/21/23 18:30:42,0.00
74430,11/21/23 18:35:42,0.00
74431,11/21/23 18:40:42,0.00
74432,11/21/23 18:45:42,0.00
74433,11/21/23 18:50:42,0.00
74434,11/21/23 18:55:42,0.00
74435,11/21/23 19:00:42,0.00
74436,11/21/23 19:05:42,0.00
74437,11/21/23 19:10:42,0.00
74438,11/21/23 19:15:42,0.00
74439,11/21/23 19:20:42,0.00
74440,11/21/23 19:25:42,0.00
74441,11/21/23 19:30:42,0.00
74442,11/21/23 19:35:42,0.00
74443,11/21/23 19:40:42,0.00
74444,11/21/23 19:45:42,0.00
74445,11/21/23 19:50:42,0.00
74446,11/21/23 19:55:42,0.00
74447,11/21/23 20:00:42,0.00
74448,11/21/23 20:05:42,0.00
74449,11/21/23 20:10:42,0.00
74450,11/21/23 20:15:42,0.00
74451,11/21/23 20:20:42,0.00
74452,11/21/23 20:25:42,0.00
74453,11/21/23 20:30:42,0.00
74454,11/21/23 20:35:42,0.00
74455,11/21/23 20:40:42,0.00
74456,11/21/23 20:45:42,0.00
74457,11/21/23 20:50:42,0.00
74458,11/21/23 20:55:42,0.00
74459,11/21/23 21:00:42,0.00
74460,11/21/23 21:05:42,0.00
74461,11/21/23 21:10:42,0.00
74462,11/21/23 21:15:42,0.00
74463,11/21/23 21:20:42,0.00
74464,11/21/23 21:25:42,0.00
74465,11/21/23 21:30:42,0.00
74466,11/21/23 21:35:42,0.00
74467,11/21/23 21:40:42,0.00
74468,11/21/23 21:45:42,0.00
74469,11/21/23 21:50:42,0.00
74470,11/21/23 21:55:42,0.00
74471,11/21/23 22:00:42,0.00
74472,11/21/23 22:05:42,0.00
74473,11/21/23 22:10:42,0.00
74474,11/21/23 22:15:42,0.00
74475,11/21/23 22:20:42,0.00
74476,11/21/23 22:25:42,0.00
74477,11/21/23 22:30:42,0.00
74478,11/21/23 22:35:42,0.00
74479,11/21/23 22:40:42,0.00
74480,11/21/23 22:45:42,0.00
74481,11/21/23 22:50:42,0.00
74482,11/21/23 22:55:42,0.00
74483,11/21/23 23:00:42,0.00
74484,11/21/23 23:05:42,0.00
74485,11/21/23 23:10:42,0.00
74486,11/21/23 23:15:42,0.00
74487,11/21/23 23:20:42,0.00
74488,11/21/23 23:25:42,0.00
74489,11/21/23 23:30:42,0.00
74490,11/21/23 23:35:42,0.00
74491,11/21/23 23:40:42,0.00
74492,11/21/23 23:45:42,0.00
74493,11/21/23 23:50:42,0.00
74494,11/21/23 23:55:42,0.00
74495,11/22/23 00:00:42,0.00
74496,11/22/23 00:05:42,0.00
74497,11/22/23 00:10:42,0.00
74498,11/22/23 00:15:42,0.00
74499,11/22/23 00:20:42,0.00
74500,11/22/23 00:25:42,0.00
74501,11/22/23 00:30:42,0.00
74502,11/22/23 00:35:42,0.00
74503,11/22/23 00:40:42,0.00
74504,11/22/23 00:45:42,0.00
74505,11/22/23 00:50:42,0.00
74506,11/22/23 00:55:42,0.00
74507,11/22/23 01:00:42,0.00
74508,11/22/23 01:05:42,0.00
74509,11/22/23 01:10:42,0.00
74510,11/22/23 01:15:42,0.00
74511,11/22/23 01:20:42,0.00
74512,11/22/23 01:25:42,0.00
74513,11/22/23 01:30:42,0.00
74514,11/22/23 01:35:42,0.00
74515,11/22/23 01:40:42,0.00
74516,11/22/23 01:45:42,0.00
74517,11/22/23 01:50:42,0.00
74518,11/22/23 01:55:42,0.00
74519,11/22/23 02:00:42,0.00
74520,11/22/23 02:05:42,0.00
74521,11/22/23 02:10:42,0.00
74522,11/22/23 02:15:42,0.00
74523,11/22/23 02:20:42,0.00
74524,11/22/23 02:25:42,0.00
74525,11/22/23 02:30:42,0.00
74526,11/22/23 02:35:42,0.00
74527,11/22/23 02:40:42,0.00
74528,11/22/23 02:45:42,0.00
74529,11/22/23 02:50:42,0.00
74530,11/22/23 02:55:42,0.00
74531,11/22/23 03:00:42,0.00
74532,11/22/23 03:05:42,0.00
74533,11/22/23 03:10:42,0.00
74534,11/22/23 03:15:42,0.00
74535,11/22/23 03:20:42,0.00
74536,11/22/23 03:25:42,0.00
74537,11/22/23 03:30:42,0.00
74538,11/22/23 03:35:42,0.00
74539,11/22/23 03:40:42,0.00
74540,11/22/23 03:45:42,0.00
74541,11/22/23 03:50:42,0.00
74542,11/22/23 03:55:42,0.00
74543,11/22/23 04:00:42,0.00
74544,11/22/23 04:05:42,0.00
74545,11/22/23 04:10:42,0.00
74546,11/22/23 04:15:42,0.00
74547,11/22/23 04:20:42,0.00
74548,11/22/23 04:25:42,0.00
74549,11/22/23 04:30:42,0.00
74550,11/22/23 04:35:42,0.00
74551,11/22/23 04:40:42,0.00
74552,11/22/23 04:45:42,0.00
74553,11/22/23 04:50:42,0.00
74554,11/22/23 04:55:42,0.00
74555,11/22/23 05:00:42,0.00
74556,11/22/23 05:05:42,0.00
74557,11/22/23 05:10:42,0.00
74558,11/22/23 05:15:42,0.00
74559,11/22/23 05:20:42,0.00
74560,11/22/23 05:25:42,0.00
74561,11/22/23 05:30:42,0.00
74562,11/22/23 05:35:42,0.00
74563,11/22/23 05:40:42,0.00
74564,11/22/23 05:45:42,0.00
74565,11/22/23 05:50:42,0.00
74566,11/22/23 05:55:42,0.00
74567,11/22/23 06:00:42,0.00
74568,11/22/23 06:05:42,0.00
74569,11/22/23 06:10:42,0.00
74570,11/22/23 06:15:42,0.00
74571,11/22/23 06:20:42,0.00
74572,11/22/23 06:25:42,0.00
74573,11/22/23 06:30:42,0.00
74574,11/22/23 06:35:42,0.00
74575,11/22/23 06:40:42,0.00
74576,11/22/23 06:45:42,0.00
74577,11/22/23 06:50:42,0.00
74578,11/22/23 06:55:42,0.00
74579,11/22/23 07:00:42,0.00
74580,11/22/23 07:05:42,0.00
74581,11/22/23 07:10:42,0.00
74582,11/22/23 07:15:42,0.00
74583,11/22/23 07:20:42,0.00
74584,11/22/23 07:25:42,0.00
74585,11/22/23 07:30:42,0.00
74586,11/22/23 07:35:42,0.00
74587,11/22/23 07:40:42,0.00
74588,11/22/23 07:45:42,0.00
74589,11/22/23 07:50:42,0.00
74590,11/22/23 07:55:42,0.00
74591,11/22/23 08:00:42,0.00
74592,11/22/23 08:05:42,0.00
74593,11/22/23 08:10:42,0.00
74594,11/22/23 08:15:42,0.00
74595,11/22/23 08:20:42,0.00
74596,11/22/23 08:25:42,0.00
74597,11/22/23 08:30:42,0.00
74598,11/22/23 08:35:42,0.00
74599,11/22/23 08:40:42,0.00
74600,11/22/23 08:45:42,0.00
74601,11/22/23 08:50:42,0.00
74602,11/22/23 08:55:42,0.00
74603,11/22/23 09:00:42,0.00
74604,11/22/23 09:05:42,0.00
74605,11/22/23 09:10:42,0.00
74606,11/22/23 09:15:42,0.00
74607,11/22/23 09:20:42,0.00
74608,11/22/23 09:25:42,0.00
74609,11/22/23 09:30:42,0.00
74610,11/22/23 09:35:42,0.00
74611,11/22/23 09:40:42,0.00
74612,11/22/23 09:45:42,0.00
74613,11/22/23 09:50:42,0.00
74614,11/22/23 09:55:42,0.00
74615,11/22/23 10:00:42,0.00
74616,11/22/23 10:05:42,0.00
74617,11/22/23 10:10:42,0.00
74618,11/22/23 10:15:42,0.00
74619,11/22/23 10:20:42,0.00
74620,11/22/23 10:25:42,0.00
74621,11/22/23 10:30:42,0.00
74622,11/22/23 10:35:42,0.00
74623,11/22/23 10:40:42,0.00
74624,11/22/23 10:45:42,0.00
74625,11/22/23 10:50:42,0.00
74626,11/22/23 10:55:42,0.00
74627,11/22/23 11:00:42,0.00
74628,11/22/23 11:05:42,0.00
74629,11/22/23 11:10:42,0.00
74630,11/22/23 11:15:42,0.00
74631,11/22/23 11:20:42,0.00
74632,11/22/23 11:25:42,0.00
74633,11/22/23 11:30:42,0.00
74634,11/22/23 11:35:42,0.00
74635,11/22/23 11:40:42,0.00
74636,11/22/23 11:45:42,0.00
74637,11/22/23 11:50:42,0.00
74638,11/22/23 11:55:42,0.00
74639,11/22/23 12:00:42,0.00
74640,11/22/23 12:05:42,0.00
74641,11/22/23 12:10:42,0.00
74642,11/22/23 12:15:42,0.00
74643,11/22/23 12:20:42,0.00
74644,11/22/23 12:25:42,0.00
74645,11/22/23 12:30:42,0.00
74646,11/22/23 12:35:42,0.00
74647,11/22/23 12:40:42,0.00
74648,11/22/23 12:45:42,0.00
74649,11/22/23 12:50:42,0.00
74650,11/22/23 12:55:42,0.00
74651,11/22/23 13:00:42,0.00
74652,11/22/23 13:05:42,0.00
74653,11/22/23 13:10:42,0.00
74654,11/22/23 13:15:42,0.00
74655,11/22/23 13:20:42,0.00
74656,11/22/23 13:25:42,0.00
74657,11/22/23 13:30:42,0.00
74658,11/22/23 13:35:42,0.00
74659,11/22/23 13:40:42,0.00
74660,11/22/23 13:45:42,0.00
74661,11/22/23 13:50:42,0.00
74662,11/22/23 13:55:42,0.00
74663,11/22/23 14:00:42,0.00
74664,11/22/23 14:05:42,0.00
74665,11/22/23 14:10:42,0.00
74666,11/22/23 14:15:42,0.00
74667,11/22/23 14:20:42,0.00
74668,11/22/23 14:25:42,0.00
74669,11/22/23 14:30:42,0.00
74670,11/22/23 14:35:42,0.00
74671,11/22/23 14:40:42,0.00
74672,11/22/23 14:45:42,0.00
74673,11/22/23 14:50:42,0.00
74674,11/22/23 14:55:42,0.00
74675,11/22/23 15:00:42,0.00
74676,11/22/23 15:05:42,0.00
74677,11/22/23 15:10:42,0.00
74678,11/22/23 15:15:42,0.00
74679,11/22/23 15:20:42,0.00
74680,11/22/23 15:25:42,0.00
74681,11/22/23 15:30:42,0.00
74682,11/22/23 15:35:42,0.00
74683,11/22/23 15:40:42,0.00
74684,11/22/23 15:45:42,0.00
74685,11/22/23 15:50:42,0.00
74686,11/22/23 15:55:42,0.00
74687,11/22/23 16:00:42,0.00
74688,11/22/23 16:05:42,0.00
74689,11/22/23 16:10:42,0.00
74690,11/22/23 16:15:42,0.00
74691,11/22/23 16:20:42,0.00
74692,11/22/23 16:25:42,0.00
74693,11/22/23 16:30:42,0.00
74694,11/22/23 16:35:42,0.00
74695,11/22/23 16:40:42,0.00
74696,11/22/23 16:45:42,0.00
74697,11/22/23 16:50:42,0.00
74698,11/22/23 16:55:42,0.00
74699,11/22/23 17:00:42,0.00
74700,11/22/23 17:05:42,0.00
74701,11/22/23 17:10:42,0.00
74702,11/22/23 17:15:42,0.00
74703,11/22/23 17:20:42,0.00
74704,11/22/23 17:25:42,0.00
74705,11/22/23 17:30:42,0.00
74706,11/22/23 17:35:42,0.00
74707,11/22/23 17:40:42,0.00
74708,11/22/23 17:45:42,0.00
74709,11/22/23 17:50:42,0.00
74710,11/22/23 17:55:42,0.00
74711,11/22/23 18:00:42,0.00
74712,11/22/23 18:05:42,0.00
74713,11/22/23 18:10:42,0.00
74714,11/22/23 18:15:42,0.00
74715,11/22/23 18:20:42,0.00
74716,11/22/23 18:25:42,0.00
74717,11/22/23 18:30:42,0.00
74718,11/22/23 18:35:42,0.00
74719,11/22/23 18:40:42,0.00
74720,11/22/23 18:45:42,0.00
74721,11/22/23 18:50:42,0.00
74722,11/22/23 18:55:42,0.00
74723,11/22/23 19:00:42,0.00
74724,11/22/23 19:05:42,0.00
74725,11/22/23 19:10:42,0.00
74726,11/22/23 19:15:42,0.00
74727,11/22/23 19:20:42,0.00
74728,11/22/23 19:25:42,0.00
74729,11/22/23 19:30:42,0.00
74730,11/22/23 19:35:42,0.00
74731,11/22/23 19:40:42,0.00
74732,11/22/23 19:45:42,0.00
74733,11/22/23 19:50:42,0.00
74734,11/22/23 19:55:42,0.00
74735,11/22/23 20:00:42,0.00
74736,11/22/23 20:05:42,0.00
74737,11/22/23 20:10:42,0.00
74738,11/22/23 20:15:42,0.00
74739,11/22/23 20:20:42,0.00
74740,11/22/23 20:25:42,0.00
74741,11/22/23 20:30:42,0.00
74742,11/22/23 20:35:42,0.00
74743,11/22/23 20:40:42,0.00
74744,11/22/23 20:45:42,0.00
74745,11/22/23 20:50:42,0.00
74746,11/22/23 20:55:42,0.00
74747,11/22/23 21:00:42,0.00
74748,11/22/23 21:05:42,0.00
74749,11/22/23 21:10:42,0.00
74750,11/22/23 21:15:42,0.00
74751,11/22/23 21:20:42,0.00
74752,11/22/23 21:25:42,0.00
74753,11/22/23 21:30:42,0.00
74754,11/22/23 21:35:42,0.00
74755,11/22/23 21:40:42,0.00
74756,11/22/23 21:45:42,0.00
74757,11/22/23 21:50:42,0.00
74758,11/22/23 21:55:42,0.00
74759,11/22/23 22:00:42,0.00
74760,11/22/23 22:05:42,0.00
74761,11/22/23 22:10:42,0.00
74762,11/22/23 22:15:42,0.00
74763,11/22/23 22:20:42,0.00
74764,11/22/23 22:25:42,0.00
74765,11/22/23 22:30:42,0.00
74766,11/22/23 22:35:42,0.00
74767,11/22/23 22:40:42,0.00
74768,11/22/23 22:45:42,0.00
74769,11/22/23 22:50:42,0.00
74770,11/22/23 22:55:42,0.00
74771,11/22/23 23:00:42,0.00
74772,11/22/23 23:05:42,0.00
74773,11/22/23 23:10:42,0.00
74774,11/22/23 23:15:42,0.00
74775,11/22/23 23:20:42,0.00
74776,11/22/23 23:25:42,0.00
74777,11/22/23 23:30:42,0.00
74778,11/22/23 23:35:42,0.00
74779,11/22/23 23:40:42,0.00
74780,11/22/23 23:45:42,0.00
74781,11/22/23 23:50:42,0.00
74782,11/22/23 23:55:42,0.00
74783,11/23/23 00:00:42,0.00
74784,11/23/23 00:05:42,0.00
74785,11/23/23 00:10:42,0.00
74786,11/23/23 00:15:42,0.00
74787,11/23/23 00:20:42,0.00
74788,11/23/23 00:25:42,0.00
74789,11/23/23 00:30:42,0.00
74790,11/23/23 00:35:42,0.00
74791,11/23/23 00:40:42,0.00
74792,11/23/23 00:45:42,0.00
74793,11/23/23 00:50:42,0.00
74794,11/23/23 00:55:42,0.00
74795,11/23/23 01:00:42,0.00
74796,11/23/23 01:05:42,0.00
74797,11/23/23 01:10:42,0.00
74798,11/23/23 01:15:42,0.00
74799,11/23/23 01:20:42,0.00
74800,11/23/23 01:25:42,0.00
74801,11/23/23 01:30:42,0.00
74802,11/23/23 01:35:42,0.00
74803,11/23/23 01:40:42,0.00
74804,11/23/23 01:45:42,0.00
74805,11/23/23 01:50:42,0.00
74806,11/23/23 01:55:42,0.00
74807,11/23/23 02:00:42,0.00
74808,11/23/23 02:05:42,0.00
74809,11/23/23 02:10:42,0.00
74810,11/23/23 02:15:42,0.00
74811,11/23/23 02:20:42,0.00
74812,11/23/23 02:25:42,0.00
74813,11/23/23 02:30:42,0.00
74814,11/23/23 02:35:42,0.00
74815,11/23/23 02:40:42,0.00
74816,11/23/23 02:45:42,0.00
74817,11/23/23 02:50:42,0.00
74818,11/23/23 02:55:42,0.00
74819,11/23/23 03:00:42,0.00
74820,11/23/23 03:05:42,0.00
74821,11/23/23 03:10:42,0.00
74822,11/23/23 03:15:42,0.00
74823,11/23/23 03:20:42,0.00
74824,11/23/23 03:25:42,0.00
74825,11/23/23 03:30:42,0.00
74826,11/23/23 03:35:42,0.00
74827,11/23/23 03:40:42,0.00
74828,11/23/23 03:45:42,0.00
74829,11/23/23 03:50:42,0.00
74830,11/23/23 03:55:42,0.00
74831,11/23/23 04:00:42,0.00
74832,11/23/23 04:05:42,0.00
74833,11/23/23 04:10:42,0.00
74834,11/23/23 04:15:42,0.00
74835,11/23/23 04:20:42,0.00
74836,11/23/23 04:25:42,0.00
74837,11/23/23 04:30:42,0.00
74838,11/23/23 04:35:42,0.00
74839,11/23/23 04:40:42,0.00
74840,11/23/23 04:45:42,0.00
74841,11/23/23 04:50:42,0.00
74842,11/23/23 04:55:42,0.00
74843,11/23/23 05:00:42,0.00
74844,11/23/23 05:05:42,0.00
74845,11/23/23 05:10:42,0.00
74846,11/23/23 05:15:42,0.00
74847,11/23/23 05:20:42,0.00
74848,11/23/23 05:25:42,0.00
74849,11/23/23 05:30:42,0.00
74850,11/23/23 05:35:42,0.00
74851,11/23/23 05:40:42,0.00
74852,11/23/23 05:45:42,0.00
74853,11/23/23 05:50:42,0.00
74854,11/23/23 05:55:42,0.00
74855,11/23/23 06:00:42,0.00
74856,11/23/23 06:05:42,0.00
74857,11/23/23 06:10:42,0.00
74858,11/23/23 06:15:42,0.00
74859,11/23/23 06:20:42,0.00
74860,11/23/23 06:25:42,0.00
74861,11/23/23 06:30:42,0.00
74862,11/23/23 06:35:42,0.00
74863,11/23/23 06:40:42,0.00
74864,11/23/23 06:45:42,0.00
74865,11/23/23 06:50:42,0.00
74866,11/23/23 06:55:42,0.00
74867,11/23/23 07:00:42,0.00
74868,11/23/23 07:05:42,0.00
74869,11/23/23 07:10:42,0.00
74870,11/23/23 07:15:42,0.00
74871,11/23/23 07:20:42,0.00
74872,11/23/23 07:25:42,0.00
74873,11/23/23 07:30:42,0.00
74874,11/23/23 07:35:42,0.00
74875,11/23/23 07:40:42,0.00
74876,11/23/23 07:45:42,0.00
74877,11/23/23 07:50:42,0.00
74878,11/23/23 07:55:42,0.00
74879,11/23/23 08:00:42,0.00
74880,11/23/23 08:05:42,0.00
74881,11/23/23 08:10:42,0.00
74882,11/23/23 08:15:42,0.00
74883,11/23/23 08:20:42,0.00
74884,11/23/23 08:25:42,0.00
74885,11/23/23 08:30:42,0.00
74886,11/23/23 08:35:42,0.00
74887,11/23/23 08:40:42,0.00
74888,11/23/23 08:45:42,0.00
74889,11/23/23 08:50:42,0.00
74890,11/23/23 08:55:42,0.00
74891,11/23/23 09:00:42,0.00
74892,11/23/23 09:05:42,0.00
74893,11/23/23 09:10:42,0.00
74894,11/23/23 09:15:42,0.00
74895,11/23/23 09:20:42,0.00
74896,11/23/23 09:25:42,0.00
74897,11/23/23 09:30:42,0.00
74898,11/23/23 09:35:42,0.00
74899,11/23/23 09:40:42,0.00
74900,11/23/23 09:45:42,0.00
74901,11/23/23 09:50:42,0.00
74902,11/23/23 09:55:42,0.00
74903,11/23/23 10:00:42,0.00
74904,11/23/23 10:05:42,0.00
74905,11/23/23 10:10:42,0.00
74906,11/23/23 10:15:42,0.00
74907,11/23/23 10:20:42,0.00
74908,11/23/23 10:25:42,0.00
74909,11/23/23 10:30:42,0.00
74910,11/23/23 10:35:42,0.00
74911,11/23/23 10:40:42,0.00
74912,11/23/23 10:45:42,0.00
74913,11/23/23 10:50:42,0.00
74914,11/23/23 10:55:42,0.00
74915,11/23/23 11:00:42,0.00
74916,11/23/23 11:05:42,0.00
74917,11/23/23 11:10:42,0.00
74918,11/23/23 11:15:42,0.00
74919,11/23/23 11:20:42,0.00
74920,11/23/23 11:25:42,0.00
74921,11/23/23 11:30:42,0.00
74922,11/23/23 11:35:42,0.00
74923,11/23/23 11:40:42,0.00
74924,11/23/23 11:45:42,0.00
74925,11/23/23 11:50:42,0.00
74926,11/23/23 11:55:42,0.00
74927,11/23/23 12:00:42,0.00
74928,11/23/23 12:05:42,0.00
74929,11/23/23 12:10:42,0.00
74930,11/23/23 12:15:42,0.00
74931,11/23/23 12:20:42,0.00
74932,11/23/23 12:25:42,0.00
74933,11/23/23 12:30:42,0.00
74934,11/23/23 12:35:42,0.00
74935,11/23/23 12:40:42,0.00
74936,11/23/23 12:45:42,0.00
74937,11/23/23 12:50:42,0.00
74938,11/23/23 12:55:42,0.00
74939,11/23/23 13:00:42,0.00
74940,11/23/23 13:05:42,0.00
74941,11/23/23 13:10:42,0.00
74942,11/23/23 13:15:42,0.00
74943,11/23/23 13:20:42,0.00
74944,11/23/23 13:25:42,0.00
74945,11/23/23 13:30:42,0.00
74946,11/23/23 13:35:42,0.00
74947,11/23/23 13:40:42,0.00
74948,11/23/23 13:45:42,0.00
74949,11/23/23 13:50:42,0.00
74950,11/23/23 13:55:42,0.00
74951,11/23/23 14:00:42,0.00
74952,11/23/23 14:05:42,0.00
74953,11/23/23 14:10:42,0.00
74954,11/23/23 14:15:42,0.00
74955,11/23/23 14:20:42,0.00
74956,11/23/23 14:25:42,0.00
74957,11/23/23 14:30:42,0.00
74958,11/23/23 14:35:42,0.00
74959,11/23/23 14:40:42,0.00
74960,11/23/23 14:45:42,0.00
74961,11/23/23 14:50:42,0.00
74962,11/23/23 14:55:42,0.00
74963,11/23/23 15:00:42,0.00
74964,11/23/23 15:05:42,0.00
74965,11/23/23 15:10:42,0.00
74966,11/23/23 15:15:42,0.00
74967,11/23/23 15:20:42,0.00
74968,11/23/23 15:25:42,0.00
74969,11/23/23 15:30:42,0.00
74970,11/23/23 15:35:42,0.00
74971,11/23/23 15:40:42,0.00
74972,11/23/23 15:45:42,0.00
74973,11/23/23 15:50:42,0.00
74974,11/23/23 15:55:42,0.00
74975,11/23/23 16:00:42,0.00
74976,11/23/23 16:05:42,0.00
74977,11/23/23 16:10:42,0.00
74978,11/23/23 16:15:42,0.00
74979,11/23/23 16:20:42,0.00
74980,11/23/23 16:25:42,0.00
74981,11/23/23 16:30:42,0.00
74982,11/23/23 16:35:42,0.00
74983,11/23/23 16:40:42,0.00
74984,11/23/23 16:45:42,0.00
74985,11/23/23 16:50:42,0.00
74986,11/23/23 16:55:42,0.00
74987,11/23/23 17:00:42,0.00
74988,11/23/23 17:05:42,0.00
74989,11/23/23 17:10:42,0.00
74990,11/23/23 17:15:42,0.00
74991,11/23/23 17:20:42,0.00
74992,11/23/23 17:25:42,0.00
74993,11/23/23 17:30:42,0.00
74994,11/23/23 17:35:42,0.00
74995,11/23/23 17:40:42,0.00
74996,11/23/23 17:45:42,0.00
74997,11/23/23 17:50:42,0.00
74998,11/23/23 17:55:42,0.00
74999,11/23/23 18:00:42,0.00
75000,11/23/23 18:05:42,0.00
75001,11/23/23 18:10:42,0.00
75002,11/23/23 18:15:42,0.00
75003,11/23/23 18:20:42,0.00
75004,11/23/23 18:25:42,0.00
75005,11/23/23 18:30:42,0.00
75006,11/23/23 18:35:42,0.00
75007,11/23/23 18:40:42,0.00
75008,11/23/23 18:45:42,0.00
75009,11/23/23 18:50:42,0.00
75010,11/23/23 18:55:42,0.00
75011,11/23/23 19:00:42,0.00
75012,11/23/23 19:05:42,0.00
75013,11/23/23 19:10:42,0.00
75014,11/23/23 19:15:42,0.00
75015,11/23/23 19:20:42,0.00
75016,11/23/23 19:25:42,0.00
75017,11/23/23 19:30:42,0.00
75018,11/23/23 19:35:42,0.00
75019,11/23/23 19:40:42,0.00
75020,11/23/23 19:45:42,0.00
75021,11/23/23 19:50:42,0.00
75022,11/23/23 19:55:42,0.00
75023,11/23/23 20:00:42,0.00
75024,11/23/23 20:05:42,0.00
75025,11/23/23 20:10:42,0.00
75026,11/23/23 20:15:42,0.00
75027,11/23/23 20:20:42,0.00
75028,11/23/23 20:25:42,0.00
75029,11/23/23 20:30:42,0.00
75030,11/23/23 20:35:42,0.00
75031,11/23/23 20:40:42,0.00
75032,11/23/23 20:45:42,0.00
75033,11/23/23 20:50:42,0.00
75034,11/23/23 20:55:42,0.00
75035,11/23/23 21:00:42,0.00
75036,11/23/23 21:05:42,0.00
75037,11/23/23 21:10:42,0.00
75038,11/23/23 21:15:42,0.00
75039,11/23/23 21:20:42,0.00
75040,11/23/23 21:25:42,0.00
75041,11/23/23 21:30:42,0.00
75042,11/23/23 21:35:42,0.00
75043,11/23/23 21:40:42,0.00
75044,11/23/23 21:45:42,0.00
75045,11/23/23 21:50:42,0.00
75046,11/23/23 21:55:42,0.00
75047,11/23/23 22:00:42,0.00
75048,11/23/23 22:05:42,0.00
75049,11/23/23 22:10:42,0.00
75050,11/23/23 22:15:42,0.00
75051,11/23/23 22:20:42,0.00
75052,11/23/23 22:25:42,0.00
75053,11/23/23 22:30:42,0.00
75054,11/23/23 22:35:42,0.00
75055,11/23/23 22:40:42,0.00
75056,11/23/23 22:45:42,0.00
75057,11/23/23 22:50:42,0.00
75058,11/23/23 22:55:42,0.00
75059,11/23/23 23:00:42,0.00
75060,11/23/23 23:05:42,0.00
75061,11/23/23 23:10:42,0.00
75062,11/23/23 23:15:42,0.00
75063,11/23/23 23:20:42,0.00
75064,11/23/23 23:25:42,0.00
75065,11/23/23 23:30:42,0.00
75066,11/23/23 23:35:42,0.00
75067,11/23/23 23:40:42,0.00
75068,11/23/23 23:45:42,0.00
75069,11/23/23 23:50:42,0.00
75070,11/23/23 23:55:42,0.00
75071,11/24/23 00:00:42,0.00
75072,11/24/23 00:05:42,0.00
75073,11/24/23 00:10:42,0.00
75074,11/24/23 00:15:42,0.00
75075,11/24/23 00:20:42,0.00
75076,11/24/23 00:25:42,0.00
75077,11/24/23 00:30:42,0.00
75078,11/24/23 00:35:42,0.00
75079,11/24/23 00:40:42,0.00
