"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 21471862, SEN S/N: 21560958)"
25041,23/06/03 06:50:42,0.00
25042,23/06/03 06:55:42,0.00
25043,23/06/03 07:00:42,0.00
25044,23/06/03 07:05:42,0.00
25045,23/06/03 07:10:42,0.00
25046,23/06/03 07:15:42,0.00
25047,23/06/03 07:20:42,0.00
25048,23/06/03 07:25:42,0.00
25049,23/06/03 07:30:42,0.00
25050,23/06/03 07:35:42,0.00
25051,23/06/03 07:40:42,0.00
25052,23/06/03 07:45:42,0.00
25053,23/06/03 07:50:42,0.00
25054,23/06/03 07:55:42,0.00
25055,23/06/03 08:00:42,0.00
25056,23/06/03 08:05:42,0.00
25057,23/06/03 08:10:42,0.00
25058,23/06/03 08:15:42,0.00
25059,23/06/03 08:20:42,0.00
25060,23/06/03 08:25:42,0.00
25061,23/06/03 08:30:42,0.00
25062,23/06/03 08:35:42,0.00
25063,23/06/03 08:40:42,0.00
25064,23/06/03 08:45:42,0.00
25065,23/06/03 08:50:42,0.00
25066,23/06/03 08:55:42,0.00
25067,23/06/03 09:00:42,0.00
25068,23/06/03 09:05:42,0.00
25069,23/06/03 09:10:42,0.00
25070,23/06/03 09:15:42,0.00
25071,23/06/03 09:20:42,0.00
25072,23/06/03 09:25:42,0.00
25073,23/06/03 09:30:42,0.00
25074,23/06/03 09:35:42,0.00
25075,23/06/03 09:40:42,0.00
25076,23/06/03 09:45:42,0.00
25077,23/06/03 09:50:42,0.00
25078,23/06/03 09:55:42,0.00
25079,23/06/03 10:00:42,0.00
25080,23/06/03 10:05:42,0.00
25081,23/06/03 10:10:42,0.00
25082,23/06/03 10:15:42,0.00
25083,23/06/03 10:20:42,0.00
25084,23/06/03 10:25:42,0.00
25085,23/06/03 10:30:42,0.00
25086,23/06/03 10:35:42,0.00
25087,23/06/03 10:40:42,0.00
25088,23/06/03 10:45:42,0.00
25089,23/06/03 10:50:42,0.00
25090,23/06/03 10:55:42,0.00
25091,23/06/03 11:00:42,0.00
25092,23/06/03 11:05:42,0.00
25093,23/06/03 11:10:42,0.00
25094,23/06/03 11:15:42,0.00
25095,23/06/03 11:20:42,0.00
25096,23/06/03 11:25:42,0.00
25097,23/06/03 11:30:42,0.00
25098,23/06/03 11:35:42,0.00
25099,23/06/03 11:40:42,0.00
25100,23/06/03 11:45:42,0.00
25101,23/06/03 11:50:42,0.00
25102,23/06/03 11:55:42,0.00
25103,23/06/03 12:00:42,0.00
25104,23/06/03 12:05:42,0.00
25105,23/06/03 12:10:42,0.00
25106,23/06/03 12:15:42,0.00
25107,23/06/03 12:20:42,0.00
25108,23/06/03 12:25:42,0.00
25109,23/06/03 12:30:42,0.00
25110,23/06/03 12:35:42,0.00
25111,23/06/03 12:40:42,0.00
25112,23/06/03 12:45:42,0.00
25113,23/06/03 12:50:42,0.00
25114,23/06/03 12:55:42,0.00
25115,23/06/03 13:00:42,0.00
25116,23/06/03 13:05:42,0.00
25117,23/06/03 13:10:42,0.00
25118,23/06/03 13:15:42,0.00
25119,23/06/03 13:20:42,0.00
25120,23/06/03 13:25:42,0.00
25121,23/06/03 13:30:42,0.00
25122,23/06/03 13:35:42,0.00
25123,23/06/03 13:40:42,0.00
25124,23/06/03 13:45:42,0.00
25125,23/06/03 13:50:42,0.00
25126,23/06/03 13:55:42,0.00
25127,23/06/03 14:00:42,0.00
25128,23/06/03 14:05:42,0.00
25129,23/06/03 14:10:42,0.00
25130,23/06/03 14:15:42,0.00
25131,23/06/03 14:20:42,0.00
25132,23/06/03 14:25:42,0.00
25133,23/06/03 14:30:42,0.00
25134,23/06/03 14:35:42,0.00
25135,23/06/03 14:40:42,0.00
25136,23/06/03 14:45:42,0.00
25137,23/06/03 14:50:42,0.00
25138,23/06/03 14:55:42,0.00
25139,23/06/03 15:00:42,0.00
25140,23/06/03 15:05:42,0.00
25141,23/06/03 15:10:42,0.00
25142,23/06/03 15:15:42,0.00
25143,23/06/03 15:20:42,0.00
25144,23/06/03 15:25:42,0.00
25145,23/06/03 15:30:42,0.00
25146,23/06/03 15:35:42,0.00
25147,23/06/03 15:40:42,0.00
25148,23/06/03 15:45:42,0.00
25149,23/06/03 15:50:42,0.00
25150,23/06/03 15:55:42,0.00
25151,23/06/03 16:00:42,0.00
25152,23/06/03 16:05:42,0.00
25153,23/06/03 16:10:42,0.00
25154,23/06/03 16:15:42,0.00
25155,23/06/03 16:20:42,0.00
25156,23/06/03 16:25:42,0.00
25157,23/06/03 16:30:42,0.00
25158,23/06/03 16:35:42,0.00
25159,23/06/03 16:40:42,0.00
25160,23/06/03 16:45:42,0.00
25161,23/06/03 16:50:42,0.00
25162,23/06/03 16:55:42,0.00
25163,23/06/03 17:00:42,0.00
25164,23/06/03 17:05:42,0.00
25165,23/06/03 17:10:42,0.00
25166,23/06/03 17:15:42,0.00
25167,23/06/03 17:20:42,0.00
25168,23/06/03 17:25:42,0.00
25169,23/06/03 17:30:42,0.00
25170,23/06/03 17:35:42,0.00
25171,23/06/03 17:40:42,0.00
25172,23/06/03 17:45:42,0.00
25173,23/06/03 17:50:42,0.00
25174,23/06/03 17:55:42,0.00
25175,23/06/03 18:00:42,0.00
25176,23/06/03 18:05:42,0.00
25177,23/06/03 18:10:42,0.00
25178,23/06/03 18:15:42,0.00
25179,23/06/03 18:20:42,0.00
25180,23/06/03 18:25:42,0.00
25181,23/06/03 18:30:42,0.00
25182,23/06/03 18:35:42,0.00
25183,23/06/03 18:40:42,0.00
25184,23/06/03 18:45:42,0.00
25185,23/06/03 18:50:42,0.00
25186,23/06/03 18:55:42,0.00
25187,23/06/03 19:00:42,0.00
25188,23/06/03 19:05:42,0.00
25189,23/06/03 19:10:42,0.00
25190,23/06/03 19:15:42,0.00
25191,23/06/03 19:20:42,0.00
25192,23/06/03 19:25:42,0.00
25193,23/06/03 19:30:42,0.00
25194,23/06/03 19:35:42,0.00
25195,23/06/03 19:40:42,0.00
25196,23/06/03 19:45:42,0.00
25197,23/06/03 19:50:42,0.00
25198,23/06/03 19:55:42,0.00
25199,23/06/03 20:00:42,0.00
25200,23/06/03 20:05:42,0.00
25201,23/06/03 20:10:42,0.00
25202,23/06/03 20:15:42,0.00
25203,23/06/03 20:20:42,0.00
25204,23/06/03 20:25:42,0.00
25205,23/06/03 20:30:42,0.00
25206,23/06/03 20:35:42,0.00
25207,23/06/03 20:40:42,0.00
25208,23/06/03 20:45:42,0.00
25209,23/06/03 20:50:42,0.00
25210,23/06/03 20:55:42,0.00
25211,23/06/03 21:00:42,0.00
25212,23/06/03 21:05:42,0.00
25213,23/06/03 21:10:42,0.00
25214,23/06/03 21:15:42,0.00
25215,23/06/03 21:20:42,0.00
25216,23/06/03 21:25:42,0.00
25217,23/06/03 21:30:42,0.00
25218,23/06/03 21:35:42,0.00
25219,23/06/03 21:40:42,0.00
25220,23/06/03 21:45:42,0.00
25221,23/06/03 21:50:42,0.00
25222,23/06/03 21:55:42,0.00
25223,23/06/03 22:00:42,0.00
25224,23/06/03 22:05:42,0.00
25225,23/06/03 22:10:42,0.00
25226,23/06/03 22:15:42,0.00
25227,23/06/03 22:20:42,0.00
25228,23/06/03 22:25:42,0.00
25229,23/06/03 22:30:42,0.00
25230,23/06/03 22:35:42,0.00
25231,23/06/03 22:40:42,0.00
25232,23/06/03 22:45:42,0.00
25233,23/06/03 22:50:42,0.00
25234,23/06/03 22:55:42,0.00
25235,23/06/03 23:00:42,0.00
25236,23/06/03 23:05:42,0.00
25237,23/06/03 23:10:42,0.00
25238,23/06/03 23:15:42,0.00
25239,23/06/03 23:20:42,0.00
25240,23/06/03 23:25:42,0.00
25241,23/06/03 23:30:42,0.00
25242,23/06/03 23:35:42,0.00
25243,23/06/03 23:40:42,0.00
25244,23/06/03 23:45:42,0.00
25245,23/06/03 23:50:42,0.00
25246,23/06/03 23:55:42,0.00
25247,23/06/04 00:00:42,0.00
25248,23/06/04 00:05:42,0.00
25249,23/06/04 00:10:42,0.00
25250,23/06/04 00:15:42,0.00
25251,23/06/04 00:20:42,0.00
25252,23/06/04 00:25:42,0.00
25253,23/06/04 00:30:42,0.00
25254,23/06/04 00:35:42,0.00
25255,23/06/04 00:40:42,0.00
25256,23/06/04 00:45:42,0.00
25257,23/06/04 00:50:42,0.00
25258,23/06/04 00:55:42,0.00
25259,23/06/04 01:00:42,0.00
25260,23/06/04 01:05:42,0.00
25261,23/06/04 01:10:42,0.00
25262,23/06/04 01:15:42,0.00
25263,23/06/04 01:20:42,0.00
25264,23/06/04 01:25:42,0.00
25265,23/06/04 01:30:42,0.00
25266,23/06/04 01:35:42,0.00
25267,23/06/04 01:40:42,0.00
25268,23/06/04 01:45:42,0.00
25269,23/06/04 01:50:42,0.00
25270,23/06/04 01:55:42,0.00
25271,23/06/04 02:00:42,0.00
25272,23/06/04 02:05:42,0.00
25273,23/06/04 02:10:42,0.00
25274,23/06/04 02:15:42,0.00
25275,23/06/04 02:20:42,0.00
25276,23/06/04 02:25:42,0.00
25277,23/06/04 02:30:42,0.00
25278,23/06/04 02:35:42,0.00
25279,23/06/04 02:40:42,0.00
25280,23/06/04 02:45:42,0.00
25281,23/06/04 02:50:42,0.00
25282,23/06/04 02:55:42,0.00
25283,23/06/04 03:00:42,0.00
25284,23/06/04 03:05:42,0.00
25285,23/06/04 03:10:42,0.00
25286,23/06/04 03:15:42,0.00
25287,23/06/04 03:20:42,0.00
25288,23/06/04 03:25:42,0.00
25289,23/06/04 03:30:42,0.00
25290,23/06/04 03:35:42,0.00
25291,23/06/04 03:40:42,0.00
25292,23/06/04 03:45:42,0.00
25293,23/06/04 03:50:42,0.00
25294,23/06/04 03:55:42,0.00
25295,23/06/04 04:00:42,0.00
25296,23/06/04 04:05:42,0.00
25297,23/06/04 04:10:42,0.00
25298,23/06/04 04:15:42,0.00
25299,23/06/04 04:20:42,0.00
25300,23/06/04 04:25:42,0.00
25301,23/06/04 04:30:42,0.00
25302,23/06/04 04:35:42,0.00
25303,23/06/04 04:40:42,0.00
25304,23/06/04 04:45:42,0.00
25305,23/06/04 04:50:42,0.00
25306,23/06/04 04:55:42,0.00
25307,23/06/04 05:00:42,0.00
25308,23/06/04 05:05:42,0.00
25309,23/06/04 05:10:42,0.00
25310,23/06/04 05:15:42,0.00
25311,23/06/04 05:20:42,0.00
25312,23/06/04 05:25:42,0.00
25313,23/06/04 05:30:42,0.00
25314,23/06/04 05:35:42,0.00
25315,23/06/04 05:40:42,0.00
25316,23/06/04 05:45:42,0.00
25317,23/06/04 05:50:42,0.00
25318,23/06/04 05:55:42,0.00
25319,23/06/04 06:00:42,0.00
25320,23/06/04 06:05:42,0.00
25321,23/06/04 06:10:42,0.00
25322,23/06/04 06:15:42,0.00
25323,23/06/04 06:20:42,0.00
25324,23/06/04 06:25:42,0.00
25325,23/06/04 06:30:42,0.00
25326,23/06/04 06:35:42,0.00
25327,23/06/04 06:40:42,0.00
25328,23/06/04 06:45:42,0.00
25329,23/06/04 06:50:42,0.00
25330,23/06/04 06:55:42,0.00
25331,23/06/04 07:00:42,0.00
25332,23/06/04 07:05:42,0.00
25333,23/06/04 07:10:42,0.00
25334,23/06/04 07:15:42,0.00
25335,23/06/04 07:20:42,0.00
25336,23/06/04 07:25:42,0.00
25337,23/06/04 07:30:42,0.00
25338,23/06/04 07:35:42,0.00
25339,23/06/04 07:40:42,0.00
25340,23/06/04 07:45:42,0.00
25341,23/06/04 07:50:42,0.00
25342,23/06/04 07:55:42,0.00
25343,23/06/04 08:00:42,0.00
25344,23/06/04 08:05:42,0.00
25345,23/06/04 08:10:42,0.00
25346,23/06/04 08:15:42,0.00
25347,23/06/04 08:20:42,0.00
25348,23/06/04 08:25:42,0.00
25349,23/06/04 08:30:42,0.00
25350,23/06/04 08:35:42,0.00
25351,23/06/04 08:40:42,0.00
25352,23/06/04 08:45:42,0.00
25353,23/06/04 08:50:42,0.00
25354,23/06/04 08:55:42,0.00
25355,23/06/04 09:00:42,0.00
25356,23/06/04 09:05:42,0.00
25357,23/06/04 09:10:42,0.00
25358,23/06/04 09:15:42,0.00
25359,23/06/04 09:20:42,0.00
25360,23/06/04 09:25:42,0.00
25361,23/06/04 09:30:42,0.00
25362,23/06/04 09:35:42,0.00
25363,23/06/04 09:40:42,0.00
25364,23/06/04 09:45:42,0.00
25365,23/06/04 09:50:42,0.00
25366,23/06/04 09:55:42,0.00
25367,23/06/04 10:00:42,0.00
25368,23/06/04 10:05:42,0.00
25369,23/06/04 10:10:42,0.00
25370,23/06/04 10:15:42,0.00
25371,23/06/04 10:20:42,0.00
25372,23/06/04 10:25:42,0.00
25373,23/06/04 10:30:42,0.00
25374,23/06/04 10:35:42,0.00
25375,23/06/04 10:40:42,0.00
25376,23/06/04 10:45:42,0.00
25377,23/06/04 10:50:42,0.00
25378,23/06/04 10:55:42,0.00
25379,23/06/04 11:00:42,0.00
25380,23/06/04 11:05:42,0.00
25381,23/06/04 11:10:42,0.00
25382,23/06/04 11:15:42,0.00
25383,23/06/04 11:20:42,0.00
25384,23/06/04 11:25:42,0.00
25385,23/06/04 11:30:42,0.00
25386,23/06/04 11:35:42,0.00
25387,23/06/04 11:40:42,0.00
25388,23/06/04 11:45:42,0.00
25389,23/06/04 11:50:42,0.00
25390,23/06/04 11:55:42,0.00
25391,23/06/04 12:00:42,0.00
25392,23/06/04 12:05:42,0.00
25393,23/06/04 12:10:42,0.00
25394,23/06/04 12:15:42,0.00
25395,23/06/04 12:20:42,0.00
25396,23/06/04 12:25:42,0.00
25397,23/06/04 12:30:42,0.00
25398,23/06/04 12:35:42,0.00
25399,23/06/04 12:40:42,0.00
25400,23/06/04 12:45:42,0.00
25401,23/06/04 12:50:42,0.00
25402,23/06/04 12:55:42,0.00
25403,23/06/04 13:00:42,0.00
25404,23/06/04 13:05:42,0.00
25405,23/06/04 13:10:42,0.00
25406,23/06/04 13:15:42,0.00
25407,23/06/04 13:20:42,0.00
25408,23/06/04 13:25:42,0.00
25409,23/06/04 13:30:42,0.00
25410,23/06/04 13:35:42,0.00
25411,23/06/04 13:40:42,0.00
25412,23/06/04 13:45:42,0.00
25413,23/06/04 13:50:42,0.00
25414,23/06/04 13:55:42,0.00
25415,23/06/04 14:00:42,0.00
25416,23/06/04 14:05:42,0.00
25417,23/06/04 14:10:42,0.00
25418,23/06/04 14:15:42,0.00
25419,23/06/04 14:20:42,0.00
25420,23/06/04 14:25:42,0.00
25421,23/06/04 14:30:42,0.00
25422,23/06/04 14:35:42,0.00
25423,23/06/04 14:40:42,0.00
25424,23/06/04 14:45:42,0.00
25425,23/06/04 14:50:42,0.00
25426,23/06/04 14:55:42,0.00
25427,23/06/04 15:00:42,0.00
25428,23/06/04 15:05:42,0.00
25429,23/06/04 15:10:42,0.00
25430,23/06/04 15:15:42,0.00
25431,23/06/04 15:20:42,0.00
25432,23/06/04 15:25:42,0.00
25433,23/06/04 15:30:42,0.00
25434,23/06/04 15:35:42,0.00
25435,23/06/04 15:40:42,0.00
25436,23/06/04 15:45:42,0.00
25437,23/06/04 15:50:42,0.00
25438,23/06/04 15:55:42,0.00
25439,23/06/04 16:00:42,0.00
25440,23/06/04 16:05:42,0.00
25441,23/06/04 16:10:42,0.00
25442,23/06/04 16:15:42,0.00
25443,23/06/04 16:20:42,0.00
25444,23/06/04 16:25:42,0.00
25445,23/06/04 16:30:42,0.00
25446,23/06/04 16:35:42,0.00
25447,23/06/04 16:40:42,0.00
25448,23/06/04 16:45:42,0.00
25449,23/06/04 16:50:42,0.00
25450,23/06/04 16:55:42,0.00
25451,23/06/04 17:00:42,0.00
25452,23/06/04 17:05:42,0.00
25453,23/06/04 17:10:42,0.00
25454,23/06/04 17:15:42,0.00
25455,23/06/04 17:20:42,0.00
25456,23/06/04 17:25:42,0.00
25457,23/06/04 17:30:42,0.00
25458,23/06/04 17:35:42,0.00
25459,23/06/04 17:40:42,0.00
25460,23/06/04 17:45:42,0.00
25461,23/06/04 17:50:42,0.00
25462,23/06/04 17:55:42,0.00
25463,23/06/04 18:00:42,0.00
25464,23/06/04 18:05:42,0.00
25465,23/06/04 18:10:42,0.00
25466,23/06/04 18:15:42,0.00
25467,23/06/04 18:20:42,0.00
25468,23/06/04 18:25:42,0.00
25469,23/06/04 18:30:42,0.00
25470,23/06/04 18:35:42,0.00
25471,23/06/04 18:40:42,0.00
25472,23/06/04 18:45:42,0.00
25473,23/06/04 18:50:42,0.00
25474,23/06/04 18:55:42,0.00
25475,23/06/04 19:00:42,0.00
25476,23/06/04 19:05:42,0.00
25477,23/06/04 19:10:42,0.00
25478,23/06/04 19:15:42,0.00
25479,23/06/04 19:20:42,0.00
25480,23/06/04 19:25:42,0.00
25481,23/06/04 19:30:42,0.00
25482,23/06/04 19:35:42,0.00
25483,23/06/04 19:40:42,0.00
25484,23/06/04 19:45:42,0.00
25485,23/06/04 19:50:42,0.00
25486,23/06/04 19:55:42,0.00
25487,23/06/04 20:00:42,0.00
25488,23/06/04 20:05:42,0.00
25489,23/06/04 20:10:42,0.00
25490,23/06/04 20:15:42,0.00
25491,23/06/04 20:20:42,0.00
25492,23/06/04 20:25:42,0.00
25493,23/06/04 20:30:42,0.00
25494,23/06/04 20:35:42,0.00
25495,23/06/04 20:40:42,0.00
25496,23/06/04 20:45:42,0.00
25497,23/06/04 20:50:42,0.00
25498,23/06/04 20:55:42,0.00
25499,23/06/04 21:00:42,0.00
25500,23/06/04 21:05:42,0.00
25501,23/06/04 21:10:42,0.00
25502,23/06/04 21:15:42,0.00
25503,23/06/04 21:20:42,0.00
25504,23/06/04 21:25:42,0.00
25505,23/06/04 21:30:42,0.00
25506,23/06/04 21:35:42,0.00
25507,23/06/04 21:40:42,0.00
25508,23/06/04 21:45:42,0.00
25509,23/06/04 21:50:42,0.00
25510,23/06/04 21:55:42,0.00
25511,23/06/04 22:00:42,0.00
25512,23/06/04 22:05:42,0.00
25513,23/06/04 22:10:42,0.00
25514,23/06/04 22:15:42,0.00
25515,23/06/04 22:20:42,0.00
25516,23/06/04 22:25:42,0.00
25517,23/06/04 22:30:42,0.00
25518,23/06/04 22:35:42,0.00
25519,23/06/04 22:40:42,0.00
25520,23/06/04 22:45:42,0.00
25521,23/06/04 22:50:42,0.00
25522,23/06/04 22:55:42,0.00
25523,23/06/04 23:00:42,0.00
25524,23/06/04 23:05:42,0.00
25525,23/06/04 23:10:42,0.00
25526,23/06/04 23:15:42,0.00
25527,23/06/04 23:20:42,0.00
25528,23/06/04 23:25:42,0.00
25529,23/06/04 23:30:42,0.00
25530,23/06/04 23:35:42,0.00
25531,23/06/04 23:40:42,0.00
25532,23/06/04 23:45:42,0.00
25533,23/06/04 23:50:42,0.00
25534,23/06/04 23:55:42,0.00
25535,23/06/05 00:00:42,0.00
25536,23/06/05 00:05:42,0.00
25537,23/06/05 00:10:42,0.00
25538,23/06/05 00:15:42,0.00
25539,23/06/05 00:20:42,0.00
25540,23/06/05 00:25:42,0.00
25541,23/06/05 00:30:42,0.00
25542,23/06/05 00:35:42,0.00
25543,23/06/05 00:40:42,0.00
25544,23/06/05 00:45:42,0.00
25545,23/06/05 00:50:42,0.00
25546,23/06/05 00:55:42,0.00
25547,23/06/05 01:00:42,0.00
25548,23/06/05 01:05:42,0.00
25549,23/06/05 01:10:42,0.00
25550,23/06/05 01:15:42,0.00
25551,23/06/05 01:20:42,0.00
25552,23/06/05 01:25:42,0.00
25553,23/06/05 01:30:42,0.00
25554,23/06/05 01:35:42,0.00
25555,23/06/05 01:40:42,0.00
25556,23/06/05 01:45:42,0.00
25557,23/06/05 01:50:42,0.00
25558,23/06/05 01:55:42,0.00
25559,23/06/05 02:00:42,0.00
25560,23/06/05 02:05:42,0.00
25561,23/06/05 02:10:42,0.00
25562,23/06/05 02:15:42,0.00
25563,23/06/05 02:20:42,0.00
25564,23/06/05 02:25:42,0.00
25565,23/06/05 02:30:42,0.00
25566,23/06/05 02:35:42,0.00
25567,23/06/05 02:40:42,0.00
25568,23/06/05 02:45:42,0.00
25569,23/06/05 02:50:42,0.00
25570,23/06/05 02:55:42,0.00
25571,23/06/05 03:00:42,0.00
25572,23/06/05 03:05:42,0.00
25573,23/06/05 03:10:42,0.00
25574,23/06/05 03:15:42,0.00
25575,23/06/05 03:20:42,0.00
25576,23/06/05 03:25:42,0.00
25577,23/06/05 03:30:42,0.00
25578,23/06/05 03:35:42,0.00
25579,23/06/05 03:40:42,0.00
25580,23/06/05 03:45:42,0.00
25581,23/06/05 03:50:42,0.00
25582,23/06/05 03:55:42,0.00
25583,23/06/05 04:00:42,0.00
25584,23/06/05 04:05:42,0.00
25585,23/06/05 04:10:42,0.00
25586,23/06/05 04:15:42,0.00
25587,23/06/05 04:20:42,0.00
25588,23/06/05 04:25:42,0.00
25589,23/06/05 04:30:42,0.00
25590,23/06/05 04:35:42,0.00
25591,23/06/05 04:40:42,0.00
25592,23/06/05 04:45:42,0.00
25593,23/06/05 04:50:42,0.00
25594,23/06/05 04:55:42,0.00
25595,23/06/05 05:00:42,0.00
25596,23/06/05 05:05:42,0.00
25597,23/06/05 05:10:42,0.00
25598,23/06/05 05:15:42,0.00
25599,23/06/05 05:20:42,0.00
25600,23/06/05 05:25:42,0.00
25601,23/06/05 05:30:42,0.00
25602,23/06/05 05:35:42,0.00
25603,23/06/05 05:40:42,0.00
25604,23/06/05 05:45:42,0.00
25605,23/06/05 05:50:42,0.00
25606,23/06/05 05:55:42,0.00
25607,23/06/05 06:00:42,0.00
25608,23/06/05 06:05:42,0.00
25609,23/06/05 06:10:42,0.00
25610,23/06/05 06:15:42,0.00
25611,23/06/05 06:20:42,0.00
25612,23/06/05 06:25:42,0.00
25613,23/06/05 06:30:42,0.00
25614,23/06/05 06:35:42,0.00
25615,23/06/05 06:40:42,0.00
25616,23/06/05 06:45:42,0.00
25617,23/06/05 06:50:42,0.00
25618,23/06/05 06:55:42,0.00
25619,23/06/05 07:00:42,0.00
25620,23/06/05 07:05:42,0.00
25621,23/06/05 07:10:42,0.00
25622,23/06/05 07:15:42,0.00
25623,23/06/05 07:20:42,0.00
25624,23/06/05 07:25:42,0.00
25625,23/06/05 07:30:42,0.00
25626,23/06/05 07:35:42,0.00
25627,23/06/05 07:40:42,0.00
25628,23/06/05 07:45:42,0.00
25629,23/06/05 07:50:42,0.00
25630,23/06/05 07:55:42,0.00
25631,23/06/05 08:00:42,0.00
25632,23/06/05 08:05:42,0.00
25633,23/06/05 08:10:42,0.00
25634,23/06/05 08:15:42,0.00
25635,23/06/05 08:20:42,0.00
25636,23/06/05 08:25:42,0.00
25637,23/06/05 08:30:42,0.00
25638,23/06/05 08:35:42,0.00
25639,23/06/05 08:40:42,0.00
25640,23/06/05 08:45:42,0.00
25641,23/06/05 08:50:42,0.00
25642,23/06/05 08:55:42,0.00
25643,23/06/05 09:00:42,0.00
25644,23/06/05 09:05:42,0.00
25645,23/06/05 09:10:42,0.00
25646,23/06/05 09:15:42,0.00
25647,23/06/05 09:20:42,0.00
25648,23/06/05 09:25:42,0.00
25649,23/06/05 09:30:42,0.00
25650,23/06/05 09:35:42,0.00
25651,23/06/05 09:40:42,0.00
25652,23/06/05 09:45:42,0.00
25653,23/06/05 09:50:42,0.00
25654,23/06/05 09:55:42,0.00
25655,23/06/05 10:00:42,0.00
25656,23/06/05 10:05:42,0.00
25657,23/06/05 10:10:42,0.00
25658,23/06/05 10:15:42,0.00
25659,23/06/05 10:20:42,0.00
25660,23/06/05 10:25:42,0.00
25661,23/06/05 10:30:42,0.00
25662,23/06/05 10:35:42,0.00
25663,23/06/05 10:40:42,0.00
25664,23/06/05 10:45:42,0.00
25665,23/06/05 10:50:42,0.00
25666,23/06/05 10:55:42,0.00
25667,23/06/05 11:00:42,0.00
25668,23/06/05 11:05:42,0.00
25669,23/06/05 11:10:42,0.00
25670,23/06/05 11:15:42,0.00
25671,23/06/05 11:20:42,0.00
25672,23/06/05 11:25:42,0.00
25673,23/06/05 11:30:42,0.00
25674,23/06/05 11:35:42,0.00
25675,23/06/05 11:40:42,0.00
25676,23/06/05 11:45:42,0.00
25677,23/06/05 11:50:42,0.00
25678,23/06/05 11:55:42,0.00
25679,23/06/05 12:00:42,0.00
25680,23/06/05 12:05:42,0.00
25681,23/06/05 12:10:42,0.00
25682,23/06/05 12:15:42,0.00
25683,23/06/05 12:20:42,0.00
25684,23/06/05 12:25:42,0.00
25685,23/06/05 12:30:42,0.00
25686,23/06/05 12:35:42,0.00
25687,23/06/05 12:40:42,0.00
25688,23/06/05 12:45:42,0.00
25689,23/06/05 12:50:42,0.00
25690,23/06/05 12:55:42,0.00
25691,23/06/05 13:00:42,0.00
25692,23/06/05 13:05:42,0.00
25693,23/06/05 13:10:42,0.00
25694,23/06/05 13:15:42,0.00
25695,23/06/05 13:20:42,0.00
25696,23/06/05 13:25:42,0.00
25697,23/06/05 13:30:42,0.00
25698,23/06/05 13:35:42,0.00
25699,23/06/05 13:40:42,0.00
25700,23/06/05 13:45:42,0.00
25701,23/06/05 13:50:42,0.00
25702,23/06/05 13:55:42,0.00
25703,23/06/05 14:00:42,0.00
25704,23/06/05 14:05:42,0.00
25705,23/06/05 14:10:42,0.00
25706,23/06/05 14:15:42,0.00
25707,23/06/05 14:20:42,0.00
25708,23/06/05 14:25:42,0.00
25709,23/06/05 14:30:42,0.00
25710,23/06/05 14:35:42,0.00
25711,23/06/05 14:40:42,0.00
25712,23/06/05 14:45:42,0.00
25713,23/06/05 14:50:42,0.00
25714,23/06/05 14:55:42,0.00
25715,23/06/05 15:00:42,0.00
25716,23/06/05 15:05:42,0.00
25717,23/06/05 15:10:42,0.00
25718,23/06/05 15:15:42,0.00
25719,23/06/05 15:20:42,0.00
25720,23/06/05 15:25:42,0.00
25721,23/06/05 15:30:42,0.00
25722,23/06/05 15:35:42,0.00
25723,23/06/05 15:40:42,0.00
25724,23/06/05 15:45:42,0.00
25725,23/06/05 15:50:42,0.00
25726,23/06/05 15:55:42,0.00
25727,23/06/05 16:00:42,0.00
25728,23/06/05 16:05:42,0.00
25729,23/06/05 16:10:42,0.00
25730,23/06/05 16:15:42,0.00
25731,23/06/05 16:20:42,0.00
25732,23/06/05 16:25:42,0.00
25733,23/06/05 16:30:42,0.00
25734,23/06/05 16:35:42,0.00
25735,23/06/05 16:40:42,0.00
25736,23/06/05 16:45:42,0.00
25737,23/06/05 16:50:42,0.00
25738,23/06/05 16:55:42,0.00
25739,23/06/05 17:00:42,0.00
25740,23/06/05 17:05:42,0.00
25741,23/06/05 17:10:42,0.00
25742,23/06/05 17:15:42,0.00
25743,23/06/05 17:20:42,0.00
25744,23/06/05 17:25:42,0.00
25745,23/06/05 17:30:42,0.00
25746,23/06/05 17:35:42,0.00
25747,23/06/05 17:40:42,0.00
25748,23/06/05 17:45:42,0.00
25749,23/06/05 17:50:42,0.00
25750,23/06/05 17:55:42,0.00
25751,23/06/05 18:00:42,0.00
25752,23/06/05 18:05:42,0.00
25753,23/06/05 18:10:42,0.00
25754,23/06/05 18:15:42,0.00
25755,23/06/05 18:20:42,0.00
25756,23/06/05 18:25:42,0.00
25757,23/06/05 18:30:42,0.00
25758,23/06/05 18:35:42,0.00
25759,23/06/05 18:40:42,0.00
25760,23/06/05 18:45:42,0.00
25761,23/06/05 18:50:42,0.00
25762,23/06/05 18:55:42,0.00
25763,23/06/05 19:00:42,0.00
25764,23/06/05 19:05:42,0.00
25765,23/06/05 19:10:42,0.00
25766,23/06/05 19:15:42,0.00
25767,23/06/05 19:20:42,0.00
25768,23/06/05 19:25:42,0.00
25769,23/06/05 19:30:42,0.00
25770,23/06/05 19:35:42,0.00
25771,23/06/05 19:40:42,0.00
25772,23/06/05 19:45:42,0.00
25773,23/06/05 19:50:42,0.00
